source,corpus,lang,length,unit_id,source_url,sentence_ids,text_sha256
News,hin_news_2022_1M,hin,L20,2104,https://www.aajtak.in/india-today-hindi/profile/story/mahamari-se-pahale-ek-film-mafiya-tha-1570321-2022-11-07?utm_source=rssfeed,90581 106822 299608 299953 364070 368795 410894 435452 452480 484388 489553 510809 557922 558132 601616 661151 679616 691218 691260 708848,1d946877b6b23ca0ce3c2ee2f46450b15c4da790ef4af5ab2b5bb889d22977a4
News,hin_news_2022_1M,hin,L1,2105,https://navbharattimes.indiatimes.com/business/railway/vande-bharat-train-accident-these-4-accidents-happened-due-to-vande-bharat-express-train/articleshow/95384788.cms,35873,de7d462308c9af8271edecb2624d14eb920a079e6f7c435638e934e19b75e237
News,hin_news_2022_1M,hin,L5,2105,https://navbharattimes.indiatimes.com/business/railway/vande-bharat-train-accident-these-4-accidents-happened-due-to-vande-bharat-express-train/articleshow/95384788.cms,35873 95081 95082 119802 119805,3ce7c4c825f50d036a38540833c1aa7155212cddcacd79ecc2e7df66ecf7fd39
News,hin_news_2022_1M,hin,L20,2105,https://navbharattimes.indiatimes.com/business/railway/vande-bharat-train-accident-these-4-accidents-happened-due-to-vande-bharat-express-train/articleshow/95384788.cms,35873 95081 95082 119802 119805 149489 157521 159390 169732 201170 221423 221919 324158 343019 349237 407998 430682 437258 463478 481992,21019dd5a12014688c114eed55e0711b6a00e71518c94a89684bb9fdc8f227bd
News,hin_news_2022_1M,hin,L1,2112,https://www.aajtak.in/entertainment/film-review/story/ajay-devgn-film-drishyam-2-review-thriller-suspense-drama-shriya-saran-akshaye-khanna-ntmovh-1577992-2022-11-18?utm_source=rssfeed,36159,f98c315d382f7333f4a4d631561dc7775001d68e2e1bceb4d91aa9496957be0b
News,hin_news_2022_1M,hin,L5,2112,https://www.aajtak.in/entertainment/film-review/story/ajay-devgn-film-drishyam-2-review-thriller-suspense-drama-shriya-saran-akshaye-khanna-ntmovh-1577992-2022-11-18?utm_source=rssfeed,36159 39586 112693 125427 187570,1f849435333365be2a1b6b141de72e3c521e1ed78d0ead9d45921e49d7cdad30
News,hin_news_2022_1M,hin,L20,2112,https://www.aajtak.in/entertainment/film-review/story/ajay-devgn-film-drishyam-2-review-thriller-suspense-drama-shriya-saran-akshaye-khanna-ntmovh-1577992-2022-11-18?utm_source=rssfeed,36159 39586 112693 125427 187570 238260 238503 240779 336963 353924 392099 413488 436405 457813 472075 487484 524252 524265 524267 524269,01ae6d6ae5222a7f8d34ab121dac99266a378be0bbf0d4410160ff9e1ca2a426
News,hin_news_2022_1M,hin,L1,2113,https://navbharattimes.indiatimes.com/india/measles-vaccine-should-be-given-at-6-month-instead-of-9-month-as-children-death-sparks-debate-in-experts/articleshow/95684136.cms,37579,3865681bbd9460df2b31059d79fb0dc1fcb6bdc08375853ad90c73caed63acf7
News,hin_news_2022_1M,hin,L5,2113,https://navbharattimes.indiatimes.com/india/measles-vaccine-should-be-given-at-6-month-instead-of-9-month-as-children-death-sparks-debate-in-experts/articleshow/95684136.cms,37579 41545 70970 123697 143283,16b7d1e5f9525da6af9593857b01972d299fbe89be36ad967b0b7739d9eb3331
News,hin_news_2022_1M,hin,L20,2113,https://navbharattimes.indiatimes.com/india/measles-vaccine-should-be-given-at-6-month-instead-of-9-month-as-children-death-sparks-debate-in-experts/articleshow/95684136.cms,37579 41545 70970 123697 143283 214959 232879 236693 280461 300439 300638 313089 390398 399649 399651 399653 413718 413719 427927 454772,05c77192e3a21e2ffb1f561e294c0f5676ecabfd5597722f5aa0c1945ccda846
News,hin_news_2022_1M,hin,L1,2117,https://pratahkal.com/umran-arshdeep-thrashed-fiercely-in-debut-match/,81648,c08583eb0731130592859150af5fcff8b45aabc83aa426abc8357ad2fb5e1702
News,hin_news_2022_1M,hin,L5,2117,https://pratahkal.com/umran-arshdeep-thrashed-fiercely-in-debut-match/,81648 81650 119950 145094 153536,f197fcd8a67416084113f0d0007748dd4cdec7da7e9de08be4ede3df0ddad040
News,hin_news_2022_1M,hin,L20,2117,https://pratahkal.com/umran-arshdeep-thrashed-fiercely-in-debut-match/,81648 81650 119950 145094 153536 157231 169516 176408 178345 203226 213140 255899 262383 277769 287623 475746 476052 487185 532229 554394,2a46a58ca8e810ccaf8f1c5f03e15402c2cb4f9e7ab54edee7eab42741cefe72
News,hin_news_2022_1M,hin,L1,2125,https://www.aajtak.in/entertainment/film-review/story/india-lockdown-movie-review-madhur-bhandarkar-prateek-babbar-corona-tmov-1587639-2022-12-02?utm_source=rssfeed,40811,c4863e6d3e4d829c9799099801cb73ef69271a463e484f935c10d229ac3b6d85
News,hin_news_2022_1M,hin,L5,2125,https://www.aajtak.in/entertainment/film-review/story/india-lockdown-movie-review-madhur-bhandarkar-prateek-babbar-corona-tmov-1587639-2022-12-02?utm_source=rssfeed,40811 58216 61858 94643 135778,06810276e7a98bea7df7835ecd0e26fa0cd9071359bf1aebb4ff6d32a51fbe55
News,hin_news_2022_1M,hin,L20,2125,https://www.aajtak.in/entertainment/film-review/story/india-lockdown-movie-review-madhur-bhandarkar-prateek-babbar-corona-tmov-1587639-2022-12-02?utm_source=rssfeed,40811 58216 61858 94643 135778 251294 252409 291066 291202 297049 299592 303681 391010 445810 482083 525516 534619 544461 601703 618771,0d6fd021887ba130c857cf07969cd5fe6b03ce0d60b8e071b4d5677ffb17ad0e
News,hin_news_2022_1M,hin,L1,2127,https://www.aajtak.in/crime/big-crime/story/shraddha-murder-mystery-aftab-hundreds-questions-investigation-incomplete-police-empty-ntc-1588582-2022-12-04?utm_source=rssfeed,43713,27842f124db6c4418775193f47082681b77cdbbcceb5493330e557a93297fdd1
News,hin_news_2022_1M,hin,L5,2127,https://www.aajtak.in/crime/big-crime/story/shraddha-murder-mystery-aftab-hundreds-questions-investigation-incomplete-police-empty-ntc-1588582-2022-12-04?utm_source=rssfeed,43713 44149 103149 103243 103255,fc5984e8cd9ab0239591560fd1a389402adf54d27c8bea86af9acd03e9886668
News,hin_news_2022_1M,hin,L20,2127,https://www.aajtak.in/crime/big-crime/story/shraddha-murder-mystery-aftab-hundreds-questions-investigation-incomplete-police-empty-ntc-1588582-2022-12-04?utm_source=rssfeed,43713 44149 103149 103243 103255 103356 114182 115992 139676 151638 168840 212758 224403 227195 295083 304089 343864 371750 371766 394164,b8675b489550ae4c3b2f66ca50ded88db376701a39bf9ce0071031367e73cc80
News,hin_news_2022_1M,hin,L1,2131,https://www.aajtak.in/world/story/green-death-sustainable-death-human-body-decomposition-process-instead-of-burial-or-cremation-ntc-mdj-1589831-2022-12-06?utm_source=rssfeed,45311,3e75e2b7773aff4437c0860ba09bf23e294ddc23d810790b82823fb9e91ad861
News,hin_news_2022_1M,hin,L5,2131,https://www.aajtak.in/world/story/green-death-sustainable-death-human-body-decomposition-process-instead-of-burial-or-cremation-ntc-mdj-1589831-2022-12-06?utm_source=rssfeed,45311 55096 82117 82806 132651,cb697c4e27fa1daad9fb107103580a0239cbf0dcf978002edead0c49671d0fa3
News,hin_news_2022_1M,hin,L20,2131,https://www.aajtak.in/world/story/green-death-sustainable-death-human-body-decomposition-process-instead-of-burial-or-cremation-ntc-mdj-1589831-2022-12-06?utm_source=rssfeed,45311 55096 82117 82806 132651 142515 161734 176733 201175 218474 233754 234899 342445 371135 378163 393209 416406 442416 467184 477422,6909f20d8fc9bba15d59eb85f51077ae13da662a8fe268a3b24b17487c9c8b2c
News,hin_news_2022_1M,hin,L1,2139,https://www.aajtak.in/lifestyle/fashion/story/shahrukh-khan-film-pathan-controversy-over-saffron-bikini-deepika-padukone-and-world-most-controversial-color-ntc-mdj-1596203-2022-12-16?utm_source=rssfeed,80456,eb0bd65798b6d064ded5ca8fa3343bd338da2beba0aa57dd4f3cc2f30c33c194
News,hin_news_2022_1M,hin,L5,2139,https://www.aajtak.in/lifestyle/fashion/story/shahrukh-khan-film-pathan-controversy-over-saffron-bikini-deepika-padukone-and-world-most-controversial-color-ntc-mdj-1596203-2022-12-16?utm_source=rssfeed,80456 115218 157979 159644 164180,81028e89c77aa8b098a81edb159104891e60725c28df2c518e3c626991d23d81
News,hin_news_2022_1M,hin,L20,2139,https://www.aajtak.in/lifestyle/fashion/story/shahrukh-khan-film-pathan-controversy-over-saffron-bikini-deepika-padukone-and-world-most-controversial-color-ntc-mdj-1596203-2022-12-16?utm_source=rssfeed,80456 115218 157979 159644 164180 180257 230126 260017 303611 303655 338716 423129 479645 490330 492385 493157 550187 578444 578445 578447,7c2d865f705a2bd8cb21728b77c05f8e3c70109b1e6bea080f21ffbe39565615
News,hin_news_2022_1M,hin,L1,2140,https://www.aajtak.in/entertainment/bollywood-news/story/john-abraham-in-pathaan-has-line-written-on-hand-by-marilyn-manson-called-negative-influence-for-youth-tmovs-1597138-2022-12-19?utm_source=rssfeed,72818,86f9dd267239d10e9f0a82cc47badc42f209faf2312f5afad0a60f49be42c680
News,hin_news_2022_1M,hin,L5,2140,https://www.aajtak.in/entertainment/bollywood-news/story/john-abraham-in-pathaan-has-line-written-on-hand-by-marilyn-manson-called-negative-influence-for-youth-tmovs-1597138-2022-12-19?utm_source=rssfeed,72818 131140 135722 205342 205347,5c6a3518a7071a93247598be3cf7f8d0bf2aebb16ff6846a687b04babeb8d05f
News,hin_news_2022_1M,hin,L20,2140,https://www.aajtak.in/entertainment/bollywood-news/story/john-abraham-in-pathaan-has-line-written-on-hand-by-marilyn-manson-called-negative-influence-for-youth-tmovs-1597138-2022-12-19?utm_source=rssfeed,72818 131140 135722 205342 205347 253287 295493 295611 299825 337816 358801 468697 468698 468719 539928 555458 555511 555512 575441 682554,838c2bbbd7e54b149fd9ebd4628ba0b72247846c500c1341a2b0cefe4bc6cc56
News,hin_news_2022_1M,hin,L1,2142,https://www.aajtak.in/coronavirus/story/biosafety-level-4-lab-in-world-and-wuhan-lab-origin-of-corona-virus-china-ntc-mdj-1600642-2022-12-23?utm_source=rssfeed,82261,d155c9b18f1c997d0ba8f540c0fe3bcc43cd4c1abe50d2798b1247a254627402
News,hin_news_2022_1M,hin,L5,2142,https://www.aajtak.in/coronavirus/story/biosafety-level-4-lab-in-world-and-wuhan-lab-origin-of-corona-virus-china-ntc-mdj-1600642-2022-12-23?utm_source=rssfeed,82261 177076 189216 197302 230327,c184217fbd2881bfa74debf3f215e04cc06cb29a435c31ec0b0c8d82ce7b5e18
News,hin_news_2022_1M,hin,L20,2142,https://www.aajtak.in/coronavirus/story/biosafety-level-4-lab-in-world-and-wuhan-lab-origin-of-corona-virus-china-ntc-mdj-1600642-2022-12-23?utm_source=rssfeed,82261 177076 189216 197302 230327 233540 235138 258596 332932 343673 468103 472985 487450 487451 493530 524153 650580 674223 747168 749635,2827dffe51b8dbf42d5403d70df106c46cc7686bf025f60a13ff27072fcb3570
News,hin_news_2022_1M,hin,L1,2145,https://www.aajtak.in/entertainment/television/story/tunisha-sharma-death-case-remand-copy-submitted-by-police-against-sheezan-khan-tmovb-1604333-2022-12-28?utm_source=rssfeed,126489,ba81a34f41691c5cbee66e8ba79f5ce2afbadd858c7a7b74796b63cbe65c3b59
News,hin_news_2022_1M,hin,L5,2145,https://www.aajtak.in/entertainment/television/story/tunisha-sharma-death-case-remand-copy-submitted-by-police-against-sheezan-khan-tmovb-1604333-2022-12-28?utm_source=rssfeed,126489 137880 188855 202101 206782,942e3193025d8aa9ea68fbc69e683f072faf9b5dc52b1b75b2834678150d99d8
News,hin_news_2022_1M,hin,L20,2145,https://www.aajtak.in/entertainment/television/story/tunisha-sharma-death-case-remand-copy-submitted-by-police-against-sheezan-khan-tmovb-1604333-2022-12-28?utm_source=rssfeed,126489 137880 188855 202101 206782 218113 298856 312370 375024 375034 383459 428941 498339 498416 558951 585712 587210 587446 588126 588569,7da5b79ddb44edc1c79aceb55e017bfc1deb9a8016a3183e8baf07b8379be5c8
News,hin_news_2022_1M,hin,L1,2159,https://www.dailyhindinews.com/2022/01/20/todays-horoscope-20-january-2022/,46589,2de1bb8bbf8d041e597f33afde5c8dedfe71bc2a0c16d52dd833ab495cec043f
News,hin_news_2022_1M,hin,L5,2159,https://www.dailyhindinews.com/2022/01/20/todays-horoscope-20-january-2022/,46589 92380 104517 348662 351517,4137d56ebc1503e8f2c014c5523cc5e0bad8c6d744054de770b7693aed48881c
News,hin_news_2022_1M,hin,L20,2159,https://www.dailyhindinews.com/2022/01/20/todays-horoscope-20-january-2022/,46589 92380 104517 348662 351517 358273 368954 411152 420095 420098 420156 535461 555794 555816 560295 560326 560479 571268 583635 610005,4f10cf6883950992d1f7370bed3c39fdf9e0cca8baae256ea81febf0e8d1c732
News,hin_news_2022_1M,hin,L1,2182,https://www.aajtak.in/science/photo/russia-ukraine-war-iodine-vladimir-putin-nuclear-deterrent-central-europe-radiation-tstr-1421511-2022-03-03?utm_source=rssfeed,42692,86ec84f26f8e42673b0e5c011c8d08fa77df4cc3fe79a2acda55eb408c8377b8
News,hin_news_2022_1M,hin,L5,2182,https://www.aajtak.in/science/photo/russia-ukraine-war-iodine-vladimir-putin-nuclear-deterrent-central-europe-radiation-tstr-1421511-2022-03-03?utm_source=rssfeed,42692 43802 183959 251318 251864,fa487327333a7b3b080e01aff16cad4d593aa8816f41efbface9275eb315f3ba
News,hin_news_2022_1M,hin,L20,2182,https://www.aajtak.in/science/photo/russia-ukraine-war-iodine-vladimir-putin-nuclear-deterrent-central-europe-radiation-tstr-1421511-2022-03-03?utm_source=rssfeed,42692 43802 183959 251318 251864 322924 368692 378968 428315 428845 457392 467582 491779 558742 598374 607953 617877 686606 775907 778354,0f32c0b5d45ffd25c0cc3fb1c9039eb016eedf9b7611fa6e8c11fc8b5763830b
News,hin_news_2022_1M,hin,L1,2186,https://navbharattimes.indiatimes.com/elections/assembly-elections/uttar-pradesh/news/yogi-government-returning-in-exit-polls-know-how-wind-changed-in-favor-of-bjp-in-every-phase-of-up-elections/articleshow/90059236.cms,44549,e4f80f7b9dad83fcd140f7c2c118bf194d85de208336b4d027abcaeaef081d86
News,hin_news_2022_1M,hin,L5,2186,https://navbharattimes.indiatimes.com/elections/assembly-elections/uttar-pradesh/news/yogi-government-returning-in-exit-polls-know-how-wind-changed-in-favor-of-bjp-in-every-phase-of-up-elections/articleshow/90059236.cms,44549 81499 122117 148022 168777,27ddd8d95a214de12aac78d5559188a42c50ed50b3c5c670578039adcfd82412
News,hin_news_2022_1M,hin,L20,2186,https://navbharattimes.indiatimes.com/elections/assembly-elections/uttar-pradesh/news/yogi-government-returning-in-exit-polls-know-how-wind-changed-in-favor-of-bjp-in-every-phase-of-up-elections/articleshow/90059236.cms,44549 81499 122117 148022 168777 168781 171011 179522 247942 427212 429504 430713 497173 497990 498004 523451 564853 565193 573580 648013,7bafc72fb4043589eb1cd4a216f9d12062a9163a608f7092e64ec90fc67fc7ef
News,hin_news_2022_1M,hin,L1,2187,https://www.aajtak.in/india-today-hindi/rashtra/story/the-big-privatisation-pushback-1423621-2022-03-08?utm_source=rssfeed,36540,dd487aff8817606e098d8f29a5c32b13c2b2d56036b25e071096bd0e36206678
News,hin_news_2022_1M,hin,L5,2187,https://www.aajtak.in/india-today-hindi/rashtra/story/the-big-privatisation-pushback-1423621-2022-03-08?utm_source=rssfeed,36540 41680 53952 62365 191656,973c76258c1b945d7a67b074b29c3289cb4a58cfa00e89d993836e089ed826db
News,hin_news_2022_1M,hin,L20,2187,https://www.aajtak.in/india-today-hindi/rashtra/story/the-big-privatisation-pushback-1423621-2022-03-08?utm_source=rssfeed,36540 41680 53952 62365 191656 199996 204633 214491 247897 294487 302620 302741 317332 342724 351020 432377 485751 485752 489668 518535,d5c11a1ebb27732e184694d1df1cd197b567a74cd64a7db2b7f1e9dbebc1c552
News,hin_news_2022_1M,hin,L1,2195,https://www.aajtak.in/science/photo/orangutan-vocabularies-shaped-by-socializing-like-humans-tstr-1432989-2022-03-22?utm_source=rssfeed,40324,aadbe297733e04493e41483122eb027c3ca3cdebc00737e3613c0d8d517d0a98
News,hin_news_2022_1M,hin,L5,2195,https://www.aajtak.in/science/photo/orangutan-vocabularies-shaped-by-socializing-like-humans-tstr-1432989-2022-03-22?utm_source=rssfeed,40324 41232 55274 77337 133562,3b3afdd9a50d882742bc6109408b2fd09aca1baa03d68674c88f92a5af3eb915
News,hin_news_2022_1M,hin,L20,2195,https://www.aajtak.in/science/photo/orangutan-vocabularies-shaped-by-socializing-like-humans-tstr-1432989-2022-03-22?utm_source=rssfeed,40324 41232 55274 77337 133562 225477 225485 240406 253035 253582 336798 336799 336800 341295 341587 341760 378664 394021 398390 428888,80ed83c5b02110560038c124f866d0e15b05d3e1d587d6851e1add89b0169842
News,hin_news_2022_1M,hin,L1,2196,https://www.aajtak.in/india/politics/story/yogi-adityanath-up-cm-pauri-garhwal-basant-panchami-mahant-avaidyanath-ntc-1434700-2022-03-25?utm_source=rssfeed,47113,1cf07641129a0f7f2f46dade48e150d341cdc816dc92aee4e23aaffc95bf6a2a
News,hin_news_2022_1M,hin,L5,2196,https://www.aajtak.in/india/politics/story/yogi-adityanath-up-cm-pauri-garhwal-basant-panchami-mahant-avaidyanath-ntc-1434700-2022-03-25?utm_source=rssfeed,47113 119920 185624 243690 256496,9748176b79559a3d55183cd6003b8311929b1601b8b93054fbbfbec3af452ac0
News,hin_news_2022_1M,hin,L20,2196,https://www.aajtak.in/india/politics/story/yogi-adityanath-up-cm-pauri-garhwal-basant-panchami-mahant-avaidyanath-ntc-1434700-2022-03-25?utm_source=rssfeed,47113 119920 185624 243690 256496 256724 257817 263196 278090 298108 298329 343188 403811 406939 412560 412651 441578 555783 598790 615452,2112eec60e05e8a0c4a8c999227f33b92aa51925494cd833981cd6b4108d5af5
News,hin_news_2022_1M,hin,L1,2237,https://pratahkal.com/date-23-6-2022-zodiac-wise-predictions-from-daily-planetary-transits/,95416,6cd5595b22e3a55ad8c626fbd176c8d44172d6fbd720f0512188f91e5b865eb7
News,hin_news_2022_1M,hin,L5,2237,https://pratahkal.com/date-23-6-2022-zodiac-wise-predictions-from-daily-planetary-transits/,95416 111432 344383 412241 412260,91be5d5ed832201f00994f37636a4301bb4ea1d523b0e7dc0e062f514990d2c1
News,hin_news_2022_1M,hin,L20,2237,https://pratahkal.com/date-23-6-2022-zodiac-wise-predictions-from-daily-planetary-transits/,95416 111432 344383 412241 412260 412279 412283 412284 412285 412286 412287 412288 499043 529403 571221 605889 607208 636687 681833 696386,2ae5e5f8bb2a179ecace07a89586d3c7af49d4c5db5cc6e39839d14ad8107a4e
News,hin_news_2022_1M,hin,L1,2245,https://navbharattimes.indiatimes.com/state/uttarakhand/dehradun/know-what-is-kanwar-yatra-religious-faith-route-and-rules-on-savan-somwar/articleshow/92943732.cms,63038,08e4e822d864b755b019a5b536840324711136a72621897f2374c7612ee4bbad
News,hin_news_2022_1M,hin,L5,2245,https://navbharattimes.indiatimes.com/state/uttarakhand/dehradun/know-what-is-kanwar-yatra-religious-faith-route-and-rules-on-savan-somwar/articleshow/92943732.cms,63038 78793 104302 135729 257449,b9192589ff4a16791ff8aa8710b31be39b1dbc48a6d5758ef34e0fac1ec750ed
News,hin_news_2022_1M,hin,L20,2245,https://navbharattimes.indiatimes.com/state/uttarakhand/dehradun/know-what-is-kanwar-yatra-religious-faith-route-and-rules-on-savan-somwar/articleshow/92943732.cms,63038 78793 104302 135729 257449 278054 340955 362662 362664 362675 362679 364697 370127 394356 437159 441509 441572 484040 490852 491478,70ab7dab5f84e403cd3ec5d916c34ab7f2c542f516fdc6872842d055ad3dde11
News,hin_news_2022_1M,hin,L1,2246,https://www.aajtak.in/science/story/heatwaves-impact-on-mental-and-physical-health-rise-in-violent-crimes-tstr-1501557-2022-07-18?utm_source=rssfeed,42129,99d88b3fb640440b308bb98f44fe72b4f1689fefac3ed4c16e5b133a864e98e5
News,hin_news_2022_1M,hin,L5,2246,https://www.aajtak.in/science/story/heatwaves-impact-on-mental-and-physical-health-rise-in-violent-crimes-tstr-1501557-2022-07-18?utm_source=rssfeed,42129 143303 147601 202004 207018,09ad35ba2bc808e762d4c3d48075dfe7bc285795b36399f6ff613444a97f9f94
News,hin_news_2022_1M,hin,L20,2246,https://www.aajtak.in/science/story/heatwaves-impact-on-mental-and-physical-health-rise-in-violent-crimes-tstr-1501557-2022-07-18?utm_source=rssfeed,42129 143303 147601 202004 207018 236883 240336 299046 323935 333111 341298 343053 369591 395057 401037 404547 404550 404655 467737 495804,015f707bcf037efc1d487d1944cca69cc662499abfd001c07a4465b3deab5232
News,hin_news_2022_1M,hin,L1,2255,https://www.aajtak.in/religion/rashiphal/photo/daily-horoscope-dainik-rashifal-sunday-7-august-2022-astrology-tlifd-1513996-2022-08-07?utm_source=rssfeed,55818,214c274ae90a6db91872448554244b5a7a1163f15100f41679268b4fadb1c441
News,hin_news_2022_1M,hin,L5,2255,https://www.aajtak.in/religion/rashiphal/photo/daily-horoscope-dainik-rashifal-sunday-7-august-2022-astrology-tlifd-1513996-2022-08-07?utm_source=rssfeed,55818 105092 109128 242765 354621,d805de4d07c570e3c16734c037e8f18b0e06c3db66f77b71c5218daf722ae6d9
News,hin_news_2022_1M,hin,L20,2255,https://www.aajtak.in/religion/rashiphal/photo/daily-horoscope-dainik-rashifal-sunday-7-august-2022-astrology-tlifd-1513996-2022-08-07?utm_source=rssfeed,55818 105092 109128 242765 354621 356076 489962 521461 538401 546479 559444 606072 626589 666832 687507 687565 690573 716849 813399 814166,24c889b3819ea96931616c29b0f35bebe21517ca77c43ff1ce700f0032bf8b48
News,hin_news_2022_1M,hin,L1,2259,https://www.aajtak.in/science/story/first-floating-city-of-the-world-maldives-tourism-unique-lifestyle-ntc-1514451-2022-08-08?utm_source=rssfeed,45478,7f1da8ebbb8c1f5b413fed078123a44377b9b29628e46e4cd4e6af9cbbc4c1e6
News,hin_news_2022_1M,hin,L5,2259,https://www.aajtak.in/science/story/first-floating-city-of-the-world-maldives-tourism-unique-lifestyle-ntc-1514451-2022-08-08?utm_source=rssfeed,45478 94292 156815 161733 180375,4f4e2d686509fe7e6e32e97a1ca9895cf926341dd46647766cf8a136aad3108f
News,hin_news_2022_1M,hin,L20,2259,https://www.aajtak.in/science/story/first-floating-city-of-the-world-maldives-tourism-unique-lifestyle-ntc-1514451-2022-08-08?utm_source=rssfeed,45478 94292 156815 161733 180375 185615 185616 185617 185618 234027 247848 308513 378300 378543 400654 519702 570623 610337 700993 701325,3eb3fd15d283b3a6d1eb66c128ca47d4548ba6fbc8ee4878427e5a71fbedfa3a
News,hin_news_2022_1M,hin,L1,2286,https://www.aajtak.in/india/politics/story/rss-chief-mohan-bhagwat-visit-mosque-muslim-prominent-persons-ideological-change-nct-1543026-2022-09-24?utm_source=rssfeed,36792,39ab364d540fb0287893d033a460bd1ee3e9e5544067b01c936ecb1957effe5b
News,hin_news_2022_1M,hin,L5,2286,https://www.aajtak.in/india/politics/story/rss-chief-mohan-bhagwat-visit-mosque-muslim-prominent-persons-ideological-change-nct-1543026-2022-09-24?utm_source=rssfeed,36792 122651 157472 165860 172053,11ed26dacbd9a70d147097f2d07cbc42076c96514224b705a327a891d2f51788
News,hin_news_2022_1M,hin,L20,2286,https://www.aajtak.in/india/politics/story/rss-chief-mohan-bhagwat-visit-mosque-muslim-prominent-persons-ideological-change-nct-1543026-2022-09-24?utm_source=rssfeed,36792 122651 157472 165860 172053 177401 178690 186999 270374 322273 370990 372473 442582 472523 526450 576660 594886 710970 711038 711049,3f1b58e1834e7ef358a54429daf466adfef7eb3cb3e61b2c65274781226065fd
News,hin_news_2022_1M,hin,L1,2292,https://blogs.navbharattimes.indiatimes.com/nbtguestblog/pakistan-floods-islamabad-may-turn-more-hostile-towards-india/,61863,2851d5557470872740b6120f7322e2e2189a02ff2790232f85e14eca562d7e48
News,hin_news_2022_1M,hin,L5,2292,https://blogs.navbharattimes.indiatimes.com/nbtguestblog/pakistan-floods-islamabad-may-turn-more-hostile-towards-india/,61863 62542 68268 115346 135920,640bc91d80a717ce9539992bbeb6ff0d733eafd0b6ad3147566af95f291000dd
News,hin_news_2022_1M,hin,L20,2292,https://blogs.navbharattimes.indiatimes.com/nbtguestblog/pakistan-floods-islamabad-may-turn-more-hostile-towards-india/,61863 62542 68268 115346 135920 283092 298248 347281 364082 404679 423321 440945 467766 491727 497065 497755 497756 502155 521709 541462,1d24d71ee36918bef73c5f0761f8caa97e346b5d6c29c28a5cef074adbde722f
News,hin_news_2022_1M,hin,L1,2296,https://www.aajtak.in/crime/big-crime/story/orissa-honey-trap-blackmailing-husband-and-wife-vicious-couple-objectionable-video-state-government-stir-danger-officer-political-leader-troubled-police-crime-lno-1557730-2022-10-17?utm_source=rssfeed,36230,df6fcbde470ccea9712599500ba4aaa385beab715bf8d45f41be65152ff427ff
News,hin_news_2022_1M,hin,L5,2296,https://www.aajtak.in/crime/big-crime/story/orissa-honey-trap-blackmailing-husband-and-wife-vicious-couple-objectionable-video-state-government-stir-danger-officer-political-leader-troubled-police-crime-lno-1557730-2022-10-17?utm_source=rssfeed,36230 43393 54598 61786 63525,5485cc4c17236fae963bea5a067e93a2c8eb6027c8cf5b17ffeec210ba5447cf
News,hin_news_2022_1M,hin,L20,2296,https://www.aajtak.in/crime/big-crime/story/orissa-honey-trap-blackmailing-husband-and-wife-vicious-couple-objectionable-video-state-government-stir-danger-officer-political-leader-troubled-police-crime-lno-1557730-2022-10-17?utm_source=rssfeed,36230 43393 54598 61786 63525 87521 88005 117939 118070 119071 129217 248822 248895 293897 337618 338942 423303 432908 435251 464487,264bc5db926f112691ff7b651f8ed3d5e44c2b6a8cf590060815706e82b01554
News,hin_news_2022_1M,hin,L1,2298,https://navbharattimes.indiatimes.com/elections/assembly-elections/gujarat/news/gujarat-assembly-election-vajubhai-vala-sometimes-resigned-for-modi-sometimes-took-it-/articleshow/94915702.cms,45070,1ee1f43936e4a3e429dae8c0b9471d42f9c420c7bc262a810f5eea7f4ef53472
News,hin_news_2022_1M,hin,L5,2298,https://navbharattimes.indiatimes.com/elections/assembly-elections/gujarat/news/gujarat-assembly-election-vajubhai-vala-sometimes-resigned-for-modi-sometimes-took-it-/articleshow/94915702.cms,45070 61458 114708 115136 146588,ee777e538713f98b98cd214879138144fffd0bfcd3ec07fdd8172766ac04d867
News,hin_news_2022_1M,hin,L20,2298,https://navbharattimes.indiatimes.com/elections/assembly-elections/gujarat/news/gujarat-assembly-election-vajubhai-vala-sometimes-resigned-for-modi-sometimes-took-it-/articleshow/94915702.cms,45070 61458 114708 115136 146588 150357 150812 157332 200009 258599 261679 278790 282634 294542 338843 349100 366482 369879 407943 408152,6ed12cde5ee7298df0dbe65ee131c89662192b5e8d03ca9105c3a1b2ab55c655
News,hin_news_2022_1M,hin,L1,2313,https://navbharattimes.indiatimes.com/state/madhya-pradesh/bhopal/severe-urea-crisis-in-madhya-pradesh-but-state-government-claims-no-shortage-ground-report-from-jabalpur-khandwa-shivpuri-and-sagar/articleshow/95561914.cms,145786,8efbf656eded2f48046800e90050a153e9262b061ce5e0feda3ad9527d737a0b
News,hin_news_2022_1M,hin,L5,2313,https://navbharattimes.indiatimes.com/state/madhya-pradesh/bhopal/severe-urea-crisis-in-madhya-pradesh-but-state-government-claims-no-shortage-ground-report-from-jabalpur-khandwa-shivpuri-and-sagar/articleshow/95561914.cms,145786 277756 281475 306176 315688,f801780d2dfea15c82aa2b5a3beefb8f31aad1d15926ec30e169a35dfa630ea1
