length,unit_id,pred,score,hin_score_in_top5,top5
L5,1806,hin_Deva,0.5040280222892761,0.5040280222892761,"[[0.5040280222892761, ""hin_Deva""], [0.4816202223300934, ""anp_Deva""], [0.012703591957688332, ""awa_Deva""], [0.0008910080068744719, ""new_Deva""], [0.0006685106782242656, ""mai_Deva""]]"
L5,1822,hin_Deva,0.9153370261192322,0.9153370261192322,"[[0.9153370261192322, ""hin_Deva""], [0.0782180055975914, ""anp_Deva""], [0.0044681113213300705, ""awa_Deva""], [0.0010273264488205314, ""new_Deva""], [0.00045422191033139825, ""mai_Deva""]]"
L5,1824,anp_Deva,0.6854138374328613,0.3058343529701233,"[[0.6854138374328613, ""anp_Deva""], [0.3058343529701233, ""hin_Deva""], [0.007461002096533775, ""awa_Deva""], [0.0006168975378386676, ""new_Deva""], [0.0002961463760584593, ""mai_Deva""]]"
L5,1834,anp_Deva,0.8236494660377502,0.1753498762845993,"[[0.8236494660377502, ""anp_Deva""], [0.1753498762845993, ""hin_Deva""], [0.00033190648537129164, ""new_Deva""], [0.0003296786453574896, ""awa_Deva""], [0.0002136517286999151, ""mai_Deva""]]"
L5,1842,hin_Deva,0.7590539455413818,0.7590539455413818,"[[0.7590539455413818, ""hin_Deva""], [0.2056424468755722, ""anp_Deva""], [0.018948936834931374, ""awa_Deva""], [0.01454506441950798, ""new_Deva""], [0.0006682388484477997, ""mai_Deva""]]"
L5,1843,anp_Deva,0.5588867664337158,0.4392216205596924,"[[0.5588867664337158, ""anp_Deva""], [0.4392216205596924, ""hin_Deva""], [0.0006801088456995785, ""new_Deva""], [0.0005361061193980277, ""mai_Deva""], [0.00044357188744470477, ""awa_Deva""]]"
L5,1850,hin_Deva,0.9531934261322021,0.9531934261322021,"[[0.9531934261322021, ""hin_Deva""], [0.043121080845594406, ""anp_Deva""], [0.002543599810451269, ""awa_Deva""], [0.0008454095805063844, ""new_Deva""], [0.00014818613999523222, ""mai_Deva""]]"
L5,1854,anp_Deva,0.7028363943099976,0.2939162254333496,"[[0.7028363943099976, ""anp_Deva""], [0.2939162254333496, ""hin_Deva""], [0.001519174431450665, ""new_Deva""], [0.0014013882027938962, ""awa_Deva""], [0.00028117516194470227, ""mai_Deva""]]"
L5,1867,hin_Deva,0.9526640772819519,0.9526640772819519,"[[0.9526640772819519, ""hin_Deva""], [0.02205229364335537, ""anp_Deva""], [0.016490286216139793, ""new_Deva""], [0.00828674528747797, ""awa_Deva""], [0.0004565743147395551, ""mai_Deva""]]"
L5,1877,anp_Deva,0.6286770105361938,0.3657275438308716,"[[0.6286770105361938, ""anp_Deva""], [0.3657275438308716, ""hin_Deva""], [0.0036646616645157337, ""awa_Deva""], [0.0014177024131640792, ""new_Deva""], [0.00029633878148160875, ""mai_Deva""]]"
L5,1884,anp_Deva,0.6060802936553955,0.37588071823120117,"[[0.6060802936553955, ""anp_Deva""], [0.37588071823120117, ""hin_Deva""], [0.016522273421287537, ""awa_Deva""], [0.0011753804283216596, ""new_Deva""], [0.0002237612206954509, ""bho_Deva""]]"
L5,1886,hin_Deva,0.6426447629928589,0.6426447629928589,"[[0.6426447629928589, ""hin_Deva""], [0.35320761799812317, ""anp_Deva""], [0.0020069670863449574, ""awa_Deva""], [0.0008640740416012704, ""new_Deva""], [0.0005108980694785714, ""mai_Deva""]]"
L5,1887,anp_Deva,0.8396770358085632,0.15911445021629333,"[[0.8396770358085632, ""anp_Deva""], [0.15911445021629333, ""hin_Deva""], [0.0010622470872476697, ""awa_Deva""], [9.646105172578245e-05, ""mai_Deva""], [5.565391620621085e-05, ""new_Deva""]]"
L5,1890,hin_Deva,0.9242188930511475,0.9242188930511475,"[[0.9242188930511475, ""hin_Deva""], [0.06692296266555786, ""anp_Deva""], [0.007139204535633326, ""awa_Deva""], [0.0006253063911572099, ""new_Deva""], [0.000575994432438165, ""mai_Deva""]]"
L5,1937,hin_Deva,0.5564713478088379,0.5564713478088379,"[[0.5564713478088379, ""hin_Deva""], [0.4380621016025543, ""anp_Deva""], [0.003407537005841732, ""awa_Deva""], [0.0008774172165431082, ""mai_Deva""], [0.0004601998080033809, ""new_Deva""]]"
L5,1949,anp_Deva,0.5182403922080994,0.4642210304737091,"[[0.5182403922080994, ""anp_Deva""], [0.4642210304737091, ""hin_Deva""], [0.008106645196676254, ""new_Deva""], [0.004507189616560936, ""awa_Deva""], [0.002821398666128516, ""mai_Deva""]]"
L5,1950,anp_Deva,0.8473773002624512,0.1522870659828186,"[[0.8473773002624512, ""anp_Deva""], [0.1522870659828186, ""hin_Deva""], [0.0002709179534576833, ""awa_Deva""], [7.870466652093455e-05, ""new_Deva""], [2.9541790354414843e-05, ""mai_Deva""]]"
L5,1954,anp_Deva,0.962916374206543,0.03530067205429077,"[[0.962916374206543, ""anp_Deva""], [0.03530067205429077, ""hin_Deva""], [0.001548303640447557, ""awa_Deva""], [0.00022560569050256163, ""new_Deva""], [4.957378769177012e-05, ""bho_Deva""]]"
L5,1965,anp_Deva,0.9569041728973389,0.041097089648246765,"[[0.9569041728973389, ""anp_Deva""], [0.041097089648246765, ""hin_Deva""], [0.0019070031121373177, ""awa_Deva""], [8.157955744536594e-05, ""new_Deva""], [4.171586624579504e-05, ""mai_Deva""]]"
L5,1967,anp_Deva,0.5683077573776245,0.4267711937427521,"[[0.5683077573776245, ""anp_Deva""], [0.4267711937427521, ""hin_Deva""], [0.0028983016964048147, ""awa_Deva""], [0.0013810754753649235, ""mai_Deva""], [0.0003088272933382541, ""new_Deva""]]"
L5,1970,hin_Deva,0.628318190574646,0.628318190574646,"[[0.628318190574646, ""hin_Deva""], [0.35340607166290283, ""anp_Deva""], [0.017065109685063362, ""awa_Deva""], [0.000930682523176074, ""new_Deva""], [0.0002547520271036774, ""mai_Deva""]]"
L5,1971,anp_Deva,0.7783336639404297,0.2194482982158661,"[[0.7783336639404297, ""anp_Deva""], [0.2194482982158661, ""hin_Deva""], [0.0011995398672297597, ""new_Deva""], [0.0007543523097410798, ""awa_Deva""], [0.0002004187845159322, ""mai_Deva""]]"
L5,1972,anp_Deva,0.9920890927314758,0.007700644433498383,"[[0.9920890927314758, ""anp_Deva""], [0.007700644433498383, ""hin_Deva""], [0.0001860937336459756, ""awa_Deva""], [3.637460758909583e-05, ""new_Deva""], [2.4504368411726318e-05, ""mai_Deva""]]"
L5,1974,hin_Deva,0.5355193614959717,0.5355193614959717,"[[0.5355193614959717, ""hin_Deva""], [0.46329474449157715, ""anp_Deva""], [0.0007479574414901435, ""awa_Deva""], [0.00023650082584936172, ""mai_Deva""], [0.00013931038847658783, ""bho_Deva""]]"
L5,1975,anp_Deva,0.956750214099884,0.038897763937711716,"[[0.956750214099884, ""anp_Deva""], [0.038897763937711716, ""hin_Deva""], [0.0032930944580584764, ""awa_Deva""], [0.0008974397787824273, ""new_Deva""], [0.00017070487956516445, ""mai_Deva""]]"
L5,1994,hin_Deva,0.9368759989738464,0.9368759989738464,"[[0.9368759989738464, ""hin_Deva""], [0.059499260038137436, ""anp_Deva""], [0.0028160291258245707, ""awa_Deva""], [0.0004695251118391752, ""new_Deva""], [0.00026381059433333576, ""mai_Deva""]]"
L5,1995,hin_Deva,0.734757661819458,0.734757661819458,"[[0.734757661819458, ""hin_Deva""], [0.2601326107978821, ""anp_Deva""], [0.002902850741520524, ""new_Deva""], [0.0009956572903320193, ""awa_Deva""], [0.0006146545056253672, ""mag_Deva""]]"
L5,2016,hin_Deva,0.9429319500923157,0.9429319500923157,"[[0.9429319500923157, ""hin_Deva""], [0.05052737519145012, ""anp_Deva""], [0.0024032120127230883, ""mai_Deva""], [0.001908672507852316, ""new_Deva""], [0.0009109792881645262, ""bho_Deva""]]"
L5,2030,hin_Deva,0.8453707098960876,0.8453707098960876,"[[0.8453707098960876, ""hin_Deva""], [0.14652074873447418, ""anp_Deva""], [0.005890596657991409, ""awa_Deva""], [0.0009267960558645427, ""mai_Deva""], [0.0006473698886111379, ""new_Deva""]]"
L5,2045,anp_Deva,0.7911644577980042,0.19809401035308838,"[[0.7911644577980042, ""anp_Deva""], [0.19809401035308838, ""hin_Deva""], [0.007987328805029392, ""awa_Deva""], [0.002257501007989049, ""new_Deva""], [0.0003951223334297538, ""bho_Deva""]]"
L5,2057,anp_Deva,0.6418846249580383,0.3500778377056122,"[[0.6418846249580383, ""anp_Deva""], [0.3500778377056122, ""hin_Deva""], [0.006495774257928133, ""new_Deva""], [0.0013913115253672004, ""awa_Deva""], [0.00010661015403456986, ""mai_Deva""]]"
L5,2071,hin_Deva,0.8540310263633728,0.8540310263633728,"[[0.8540310263633728, ""hin_Deva""], [0.14144591987133026, ""anp_Deva""], [0.0033331343438476324, ""awa_Deva""], [0.0008511578198522329, ""new_Deva""], [0.00024109640798997134, ""mai_Deva""]]"
L5,2074,anp_Deva,0.7660236358642578,0.23195131123065948,"[[0.7660236358642578, ""anp_Deva""], [0.23195131123065948, ""hin_Deva""], [0.001553664798848331, ""awa_Deva""], [0.0003231267037335783, ""new_Deva""], [8.643554610898718e-05, ""bho_Deva""]]"
L5,2076,hin_Deva,0.6382626295089722,0.6382626295089722,"[[0.6382626295089722, ""hin_Deva""], [0.35341349244117737, ""anp_Deva""], [0.005539302714169025, ""new_Deva""], [0.0020937772933393717, ""awa_Deva""], [0.0004885008675046265, ""mai_Deva""]]"
L5,2078,hin_Deva,0.9174898266792297,0.9174898266792297,"[[0.9174898266792297, ""hin_Deva""], [0.0777844712138176, ""anp_Deva""], [0.0019073087023571134, ""awa_Deva""], [0.0018038810230791569, ""new_Deva""], [0.0006295631756074727, ""mai_Deva""]]"
L5,2083,hin_Deva,0.8825969696044922,0.8825969696044922,"[[0.8825969696044922, ""hin_Deva""], [0.11035741120576859, ""anp_Deva""], [0.0033918318804353476, ""awa_Deva""], [0.0030025672167539597, ""new_Deva""], [0.0005439692758955061, ""mai_Deva""]]"
L5,2087,hin_Deva,0.8001655340194702,0.8001655340194702,"[[0.8001655340194702, ""hin_Deva""], [0.19790641963481903, ""anp_Deva""], [0.0013800656888633966, ""awa_Deva""], [0.0003980386827606708, ""new_Deva""], [0.0001385374489473179, ""mai_Deva""]]"
L5,2090,hin_Deva,0.4932264983654022,0.4932264983654022,"[[0.4932264983654022, ""hin_Deva""], [0.4134414494037628, ""anp_Deva""], [0.08894510567188263, ""awa_Deva""], [0.0020749240648001432, ""new_Deva""], [0.0010231524938717484, ""mai_Deva""]]"
L5,2094,hin_Deva,0.9552740454673767,0.9552740454673767,"[[0.9552740454673767, ""hin_Deva""], [0.04239180311560631, ""anp_Deva""], [0.0016773667884990573, ""awa_Deva""], [0.0005583916790783405, ""new_Deva""], [0.00010817992006195709, ""bho_Deva""]]"
L5,2118,anp_Deva,0.778944194316864,0.21737922728061676,"[[0.778944194316864, ""anp_Deva""], [0.21737922728061676, ""hin_Deva""], [0.0026438257191330194, ""awa_Deva""], [0.000874456251040101, ""new_Deva""], [0.00016028793470468372, ""mai_Deva""]]"
L5,2124,hin_Deva,0.6666167378425598,0.6666167378425598,"[[0.6666167378425598, ""hin_Deva""], [0.3314101994037628, ""anp_Deva""], [0.0010216597001999617, ""new_Deva""], [0.0005263810162432492, ""awa_Deva""], [0.00021762018150184304, ""mag_Deva""]]"
L5,2137,anp_Deva,0.7995239496231079,0.19007498025894165,"[[0.7995239496231079, ""anp_Deva""], [0.19007498025894165, ""hin_Deva""], [0.008660227060317993, ""awa_Deva""], [0.0008974492084234953, ""mai_Deva""], [0.0008764667436480522, ""new_Deva""]]"
L5,2145,hin_Deva,0.7606812119483948,0.7606812119483948,"[[0.7606812119483948, ""hin_Deva""], [0.1582561731338501, ""awa_Deva""], [0.07020733505487442, ""anp_Deva""], [0.005207305308431387, ""new_Deva""], [0.0032901749946177006, ""bho_Deva""]]"
L5,2163,hin_Deva,0.6900514364242554,0.6900514364242554,"[[0.6900514364242554, ""hin_Deva""], [0.30792537331581116, ""anp_Deva""], [0.001143227331340313, ""awa_Deva""], [0.0007264113519340754, ""new_Deva""], [0.00010566103446763009, ""mai_Deva""]]"
L5,2170,hin_Deva,0.506592869758606,0.506592869758606,"[[0.506592869758606, ""hin_Deva""], [0.48972374200820923, ""anp_Deva""], [0.0031765871681272984, ""awa_Deva""], [0.0002944412117358297, ""new_Deva""], [0.00013267379836179316, ""mai_Deva""]]"
L5,2177,anp_Deva,0.6811137795448303,0.3179183900356293,"[[0.6811137795448303, ""anp_Deva""], [0.3179183900356293, ""hin_Deva""], [0.0005441021057777107, ""new_Deva""], [0.0001980742090381682, ""awa_Deva""], [0.00019688189786393195, ""mai_Deva""]]"
L5,2186,anp_Deva,0.7252932190895081,0.27300313115119934,"[[0.7252932190895081, ""anp_Deva""], [0.27300313115119934, ""hin_Deva""], [0.0007333217072300613, ""awa_Deva""], [0.0006391140050254762, ""new_Deva""], [0.00031782081350684166, ""mai_Deva""]]"
L5,2197,anp_Deva,0.7308284640312195,0.26477667689323425,"[[0.7308284640312195, ""anp_Deva""], [0.26477667689323425, ""hin_Deva""], [0.0031434991396963596, ""new_Deva""], [0.000694947550073266, ""awa_Deva""], [0.0004857696476392448, ""mai_Deva""]]"
L5,2205,hin_Deva,0.6385672092437744,0.6385672092437744,"[[0.6385672092437744, ""hin_Deva""], [0.3513476252555847, ""anp_Deva""], [0.004370993468910456, ""awa_Deva""], [0.0031475669238716364, ""new_Deva""], [0.001360218389891088, ""mai_Deva""]]"
L5,2210,anp_Deva,0.845995306968689,0.15344251692295074,"[[0.845995306968689, ""anp_Deva""], [0.15344251692295074, ""hin_Deva""], [0.00029052060563117266, ""awa_Deva""], [0.000226016782107763, ""new_Deva""], [5.073212014394812e-05, ""bho_Deva""]]"
L5,2214,anp_Deva,0.8405960202217102,0.15387630462646484,"[[0.8405960202217102, ""anp_Deva""], [0.15387630462646484, ""hin_Deva""], [0.0052327560260891914, ""awa_Deva""], [0.00019178118964191526, ""new_Deva""], [7.245312008308247e-05, ""mai_Deva""]]"
L5,2243,anp_Deva,0.6662186980247498,0.32946017384529114,"[[0.6662186980247498, ""anp_Deva""], [0.32946017384529114, ""hin_Deva""], [0.002767858561128378, ""awa_Deva""], [0.0008676756406202912, ""new_Deva""], [0.0003972828562837094, ""bho_Deva""]]"
L5,2246,anp_Deva,0.6317217946052551,0.3671674132347107,"[[0.6317217946052551, ""anp_Deva""], [0.3671674132347107, ""hin_Deva""], [0.0006279675289988518, ""new_Deva""], [0.0004724489408545196, ""awa_Deva""], [4.416986848809756e-05, ""mai_Deva""]]"
L5,2247,anp_Deva,0.8077959418296814,0.19145740568637848,"[[0.8077959418296814, ""anp_Deva""], [0.19145740568637848, ""hin_Deva""], [0.0004413874994497746, ""awa_Deva""], [0.00017833590391092002, ""mag_Deva""], [8.799520583124831e-05, ""new_Deva""]]"
L5,2248,anp_Deva,0.5131784677505493,0.4800538718700409,"[[0.5131784677505493, ""anp_Deva""], [0.4800538718700409, ""hin_Deva""], [0.005313178524374962, ""new_Deva""], [0.0009060264565050602, ""awa_Deva""], [0.00037097869790159166, ""mai_Deva""]]"
L5,2267,anp_Deva,0.5575374364852905,0.4392363727092743,"[[0.5575374364852905, ""anp_Deva""], [0.4392363727092743, ""hin_Deva""], [0.0022315962705761194, ""awa_Deva""], [0.0003633919113781303, ""bho_Deva""], [0.0003258968354202807, ""mai_Deva""]]"
L5,2272,hin_Deva,0.9612197279930115,0.9612197279930115,"[[0.9612197279930115, ""hin_Deva""], [0.03203974664211273, ""anp_Deva""], [0.001851447275839746, ""mag_Deva""], [0.0015171539271250367, ""awa_Deva""], [0.00133684859611094, ""bho_Deva""]]"
L5,2283,hin_Deva,0.9514284729957581,0.9514284729957581,"[[0.9514284729957581, ""hin_Deva""], [0.03792494535446167, ""anp_Deva""], [0.0027854505460709333, ""mai_Deva""], [0.0021666057873517275, ""awa_Deva""], [0.002033452969044447, ""new_Deva""]]"
L5,2320,anp_Deva,0.9476807713508606,0.044669367372989655,"[[0.9476807713508606, ""anp_Deva""], [0.044669367372989655, ""hin_Deva""], [0.006776195485144854, ""awa_Deva""], [0.0005697303568013012, ""new_Deva""], [0.00031734592630527914, ""mai_Deva""]]"
L5,2334,hin_Deva,0.7209808826446533,0.7209808826446533,"[[0.7209808826446533, ""hin_Deva""], [0.27532923221588135, ""anp_Deva""], [0.0023737531155347824, ""awa_Deva""], [0.0007964331307448447, ""new_Deva""], [0.00023420696379616857, ""mai_Deva""]]"
L5,2335,anp_Deva,0.8209484815597534,0.17528128623962402,"[[0.8209484815597534, ""anp_Deva""], [0.17528128623962402, ""hin_Deva""], [0.002334136050194502, ""awa_Deva""], [0.0010610949248075485, ""new_Deva""], [0.00038647744804620743, ""mai_Deva""]]"
L5,2351,hin_Deva,0.5419472455978394,0.5419472455978394,"[[0.5419472455978394, ""hin_Deva""], [0.45430952310562134, ""anp_Deva""], [0.0017508475575596094, ""awa_Deva""], [0.001206612098030746, ""new_Deva""], [0.000564142013899982, ""mai_Deva""]]"
L5,2368,anp_Deva,0.8138009905815125,0.18151478469371796,"[[0.8138009905815125, ""anp_Deva""], [0.18151478469371796, ""hin_Deva""], [0.0027686082758009434, ""awa_Deva""], [0.001410949626006186, ""new_Deva""], [0.0003789874608628452, ""mai_Deva""]]"
L5,2375,anp_Deva,0.5431269407272339,0.4534507691860199,"[[0.5431269407272339, ""anp_Deva""], [0.4534507691860199, ""hin_Deva""], [0.002264569280669093, ""awa_Deva""], [0.0007486314862035215, ""bho_Deva""], [0.0003113420680165291, ""new_Deva""]]"
L5,2413,anp_Deva,0.9202966690063477,0.07879039645195007,"[[0.9202966690063477, ""anp_Deva""], [0.07879039645195007, ""hin_Deva""], [0.00034499107277952135, ""awa_Deva""], [0.00028512594872154295, ""mag_Deva""], [0.00017079053213819861, ""mai_Deva""]]"
L5,2419,hin_Deva,0.6444724798202515,0.6444724798202515,"[[0.6444724798202515, ""hin_Deva""], [0.34105953574180603, ""anp_Deva""], [0.005826620850712061, ""new_Deva""], [0.004808514378964901, ""awa_Deva""], [0.0016092733712866902, ""mai_Deva""]]"
L5,2420,hin_Deva,0.9538838863372803,0.9538838863372803,"[[0.9538838863372803, ""hin_Deva""], [0.04430616274476051, ""anp_Deva""], [0.0006753389607183635, ""new_Deva""], [0.00040316564263775945, ""mai_Deva""], [0.00030270012211985886, ""mag_Deva""]]"
L5,2423,anp_Deva,0.7589618563652039,0.23902758955955505,"[[0.7589618563652039, ""anp_Deva""], [0.23902758955955505, ""hin_Deva""], [0.0011304887011647224, ""new_Deva""], [0.0007624830468557775, ""awa_Deva""], [8.949078619480133e-05, ""mai_Deva""]]"
L5,2442,hin_Deva,0.9701810479164124,0.9701810479164124,"[[0.9701810479164124, ""hin_Deva""], [0.020425274968147278, ""anp_Deva""], [0.003403478767722845, ""awa_Deva""], [0.0028621938545256853, ""new_Deva""], [0.0027116804849356413, ""bho_Deva""]]"
L5,2450,hin_Deva,0.9084357619285583,0.9084357619285583,"[[0.9084357619285583, ""hin_Deva""], [0.08911196142435074, ""anp_Deva""], [0.0009083221084438264, ""new_Deva""], [0.0005847453721798956, ""awa_Deva""], [0.0003993856953456998, ""bho_Deva""]]"
L5,2452,hin_Deva,0.6397654414176941,0.6397654414176941,"[[0.6397654414176941, ""hin_Deva""], [0.3578720688819885, ""anp_Deva""], [0.0012586071388795972, ""new_Deva""], [0.0007483894587494433, ""awa_Deva""], [0.0002397875505266711, ""mai_Deva""]]"
L5,2454,hin_Deva,0.9740175604820251,0.9740175604820251,"[[0.9740175604820251, ""hin_Deva""], [0.02082897163927555, ""anp_Deva""], [0.0030511249788105488, ""new_Deva""], [0.0010863880161195993, ""awa_Deva""], [0.0007672326755709946, ""mai_Deva""]]"
L5,2461,anp_Deva,0.9702740907669067,0.028457267209887505,"[[0.9702740907669067, ""anp_Deva""], [0.028457267209887505, ""hin_Deva""], [0.0008319257758557796, ""new_Deva""], [0.00043458110303618014, ""awa_Deva""], [3.510065289447084e-05, ""bho_Deva""]]"
L5,2475,hin_Deva,0.6699060201644897,0.6699060201644897,"[[0.6699060201644897, ""hin_Deva""], [0.3291403353214264, ""anp_Deva""], [0.0004690209461841732, ""awa_Deva""], [0.00033161285682581365, ""new_Deva""], [0.00010184499114984646, ""mai_Deva""]]"
L5,2482,hin_Deva,0.6434284448623657,0.6434284448623657,"[[0.6434284448623657, ""hin_Deva""], [0.35056862235069275, ""anp_Deva""], [0.003871602937579155, ""awa_Deva""], [0.002013392047956586, ""new_Deva""], [7.595440547447652e-05, ""mai_Deva""]]"
L5,2490,anp_Deva,0.8624430894851685,0.1321110725402832,"[[0.8624430894851685, ""anp_Deva""], [0.1321110725402832, ""hin_Deva""], [0.004467832390218973, ""new_Deva""], [0.000470698403660208, ""awa_Deva""], [0.00041631152271293104, ""mai_Deva""]]"
L5,2512,anp_Deva,0.7752282619476318,0.22130778431892395,"[[0.7752282619476318, ""anp_Deva""], [0.22130778431892395, ""hin_Deva""], [0.002236213767901063, ""new_Deva""], [0.0011360254138708115, ""awa_Deva""], [8.560462447348982e-05, ""bho_Deva""]]"
L5,2513,hin_Deva,0.6083917021751404,0.6083917021751404,"[[0.6083917021751404, ""hin_Deva""], [0.3875020742416382, ""anp_Deva""], [0.00219983933493495, ""new_Deva""], [0.0016704665031284094, ""awa_Deva""], [0.00016224388673435897, ""bho_Deva""]]"
L5,2520,anp_Deva,0.6458277106285095,0.3449622094631195,"[[0.6458277106285095, ""anp_Deva""], [0.3449622094631195, ""hin_Deva""], [0.00665890472009778, ""awa_Deva""], [0.0008894327329471707, ""new_Deva""], [0.0007775027770549059, ""bho_Deva""]]"
L5,2521,hin_Deva,0.7944626808166504,0.7944626808166504,"[[0.7944626808166504, ""hin_Deva""], [0.19850897789001465, ""anp_Deva""], [0.00407092971727252, ""awa_Deva""], [0.002193186432123184, ""new_Deva""], [0.00032078305957838893, ""mai_Deva""]]"
L5,2533,anp_Deva,0.8406736254692078,0.15493449568748474,"[[0.8406736254692078, ""anp_Deva""], [0.15493449568748474, ""hin_Deva""], [0.002587168011814356, ""awa_Deva""], [0.0010570574086159468, ""new_Deva""], [0.0002939939731732011, ""mai_Deva""]]"
L5,2539,anp_Deva,0.8994058966636658,0.10010722279548645,"[[0.8994058966636658, ""anp_Deva""], [0.10010722279548645, ""hin_Deva""], [0.0004326977941673249, ""awa_Deva""], [5.1854774937964976e-05, ""new_Deva""], [3.503614061628468e-05, ""mai_Deva""]]"
L5,2542,anp_Deva,0.7515081167221069,0.2314588874578476,"[[0.7515081167221069, ""anp_Deva""], [0.2314588874578476, ""hin_Deva""], [0.016862347722053528, ""new_Deva""], [0.00017360621131956577, ""awa_Deva""], [2.325837704120204e-05, ""mai_Deva""]]"
L5,2544,hin_Deva,0.6207685470581055,0.6207685470581055,"[[0.6207685470581055, ""hin_Deva""], [0.370643675327301, ""anp_Deva""], [0.003488219575956464, ""awa_Deva""], [0.0024395000655204058, ""new_Deva""], [0.0013318945420905948, ""bho_Deva""]]"
L5,2545,anp_Deva,0.9622398614883423,0.03714454919099808,"[[0.9622398614883423, ""anp_Deva""], [0.03714454919099808, ""hin_Deva""], [0.0003924465854652226, ""new_Deva""], [0.00015497904678341, ""awa_Deva""], [9.099199814954773e-05, ""mai_Deva""]]"
L5,2551,anp_Deva,0.5388055443763733,0.45917725563049316,"[[0.5388055443763733, ""anp_Deva""], [0.45917725563049316, ""hin_Deva""], [0.0010417759185656905, ""awa_Deva""], [0.0007029473199509084, ""new_Deva""], [0.0002734208828769624, ""mai_Deva""]]"
L5,2554,anp_Deva,0.5622634291648865,0.43641340732574463,"[[0.5622634291648865, ""anp_Deva""], [0.43641340732574463, ""hin_Deva""], [0.0008859761874191463, ""awa_Deva""], [0.00041555886855348945, ""new_Deva""], [5.46849551028572e-05, ""mai_Deva""]]"
L5,2555,anp_Deva,0.5711784958839417,0.4247887134552002,"[[0.5711784958839417, ""anp_Deva""], [0.4247887134552002, ""hin_Deva""], [0.002109181834384799, ""mai_Deva""], [0.0007109204889275134, ""new_Deva""], [0.0004093876632396132, ""awa_Deva""]]"
L5,2566,anp_Deva,0.9910908341407776,0.0076329391449689865,"[[0.9910908341407776, ""anp_Deva""], [0.0076329391449689865, ""hin_Deva""], [0.0007372429245151579, ""new_Deva""], [0.0005651831743307412, ""awa_Deva""], [1.7332191418972798e-05, ""mai_Deva""]]"
L5,2567,anp_Deva,0.9209233522415161,0.07841590791940689,"[[0.9209233522415161, ""anp_Deva""], [0.07841590791940689, ""hin_Deva""], [0.0003262640966568142, ""new_Deva""], [0.0001901847863337025, ""awa_Deva""], [0.00011190840450581163, ""mai_Deva""]]"
L5,2573,hin_Deva,0.6936706304550171,0.6936706304550171,"[[0.6936706304550171, ""hin_Deva""], [0.30177950859069824, ""anp_Deva""], [0.0028085638768970966, ""awa_Deva""], [0.0012150711845606565, ""new_Deva""], [0.00030319966026581824, ""mai_Deva""]]"
L5,2588,hin_Deva,0.5213574767112732,0.5213574767112732,"[[0.5213574767112732, ""hin_Deva""], [0.47647109627723694, ""anp_Deva""], [0.0010775041300803423, ""awa_Deva""], [0.0006219609640538692, ""mai_Deva""], [0.00040048928349278867, ""new_Deva""]]"
L5,2591,anp_Deva,0.6479944586753845,0.3476763367652893,"[[0.6479944586753845, ""anp_Deva""], [0.3476763367652893, ""hin_Deva""], [0.0027841785922646523, ""awa_Deva""], [0.001483936794102192, ""new_Deva""], [7.025853847153485e-05, ""bho_Deva""]]"
L5,2593,anp_Deva,0.5825214385986328,0.411234587430954,"[[0.5825214385986328, ""anp_Deva""], [0.411234587430954, ""hin_Deva""], [0.0037440750747919083, ""awa_Deva""], [0.0016300103161484003, ""new_Deva""], [0.0007108869031071663, ""bho_Deva""]]"
L5,2602,anp_Deva,0.8679140210151672,0.1311141401529312,"[[0.8679140210151672, ""anp_Deva""], [0.1311141401529312, ""hin_Deva""], [0.0005503194988705218, ""awa_Deva""], [0.0003150228876620531, ""new_Deva""], [6.542498158523813e-05, ""mai_Deva""]]"
L5,2605,anp_Deva,0.623763382434845,0.3662497401237488,"[[0.623763382434845, ""anp_Deva""], [0.3662497401237488, ""hin_Deva""], [0.008100655861198902, ""awa_Deva""], [0.0017678523436188698, ""new_Deva""], [7.913215813459828e-05, ""sck_Deva""]]"
L5,2613,hin_Deva,0.5115712285041809,0.5115712285041809,"[[0.5115712285041809, ""hin_Deva""], [0.4157595932483673, ""anp_Deva""], [0.06938914954662323, ""awa_Deva""], [0.0019927164539694786, ""new_Deva""], [0.0010341464076191187, ""bho_Deva""]]"
L5,2632,hin_Deva,0.9271842241287231,0.9271842241287231,"[[0.9271842241287231, ""hin_Deva""], [0.06500884145498276, ""anp_Deva""], [0.005802704021334648, ""awa_Deva""], [0.0014977599494159222, ""new_Deva""], [0.00011193103273399174, ""mag_Deva""]]"
L5,2635,anp_Deva,0.8830960392951965,0.11397761851549149,"[[0.8830960392951965, ""anp_Deva""], [0.11397761851549149, ""hin_Deva""], [0.0019078481709584594, ""new_Deva""], [0.0006863113376311958, ""awa_Deva""], [0.0003256473573856056, ""mai_Deva""]]"
L5,2637,hin_Deva,0.8937629461288452,0.8937629461288452,"[[0.8937629461288452, ""hin_Deva""], [0.08581212162971497, ""anp_Deva""], [0.01123186107724905, ""awa_Deva""], [0.008798643946647644, ""new_Deva""], [0.00023185616009868681, ""mai_Deva""]]"
L5,2638,anp_Deva,0.9894618391990662,0.01032199990004301,"[[0.9894618391990662, ""anp_Deva""], [0.01032199990004301, ""hin_Deva""], [0.00012514610716607422, ""awa_Deva""], [9.435736865270883e-05, ""new_Deva""], [3.778841710300185e-05, ""mai_Deva""]]"
