article,title,text_sha256
501,करहरा जमुई,469b9b40faf4d91f7f07a12f50d4b5edef9be6af272e92d6ac3593ff0067802b
502,करायचक रघुनाथगंज दुमका,526bc6148f9169ebade6e141bb97cf173967a9c4b29d3a921b955d6d1cdbe294
503,करमटोला दुमका,6ae4a30d233c91652b24298a084782fb84bafd12776c15c5ad6d79b344b59e1f
504,करमडीह दुमका,46cd7bff4f746aa16586267eb34fb8c063024eb55e8a3e9fb22a249d94857037
505,कर्कट रोग,db27feda25579595cb001f2f745b2d2825ff85dbec0a68fbf62d2d794c069a05
506,कर्ण,99fab40449179c6916b1158715e7db83b2da3727ec59012790d5816b84878e58
507,कर्नाटक,d24dd303798bfc6adcd2029dc5f3c751a7e4c961472e1c57c21554f95d8d6910
508,कर्म,494d4eb9bbf0e8974f0f685ada23793ff58f6320aa782e6470e85db2f2842dd1
509,कर्विमान,24d2e69088ed411280f281a810207a73134cf21d29a979ca0af870b5ed850662
510,कलंगा भाषा,96c5fec9fd35a6470c36890e3868f14ab63f5759d157efda1d4048272917fa07
511,कलकत्ता,218b2c78c0ca61ca8a084d8a839a9ab6a739e6a217e44ebf41e38942ec3c6cc8
512,कलन शास्त्र,6d86302cdb670237c7e642df6334f40bcdf8322c59765a1b39de746a747749a1
513,कला,f6f961c9d4dfe1ea8fb52e9a6c860cf099574fd06b6b8583cdb34c56b038101e
514,कला आरु साहित्य,915539096e5801a0639289ccfbf1bcff385d86a893cef7e6aca7e71066883ee0
515,कलाई,c86d66e5646ed84f016df078a1478ac894b69326181dffee9b2282982625db31
516,कलाखी गणराज्य,5685bb745465ea6176f381e45ed54fbb030af3d5be73a568405365efa13cc7f9
517,कल्याण चक,dadd4e948ee6177cfdf36b087271cc17b9a5bda5ab2d82d6fe260723692c8104
518,कल्याणी झील,4740ab0bd69ad228bf54132cbf72bf71526fbb6f724b0332ee2bed28bf99aa93
519,कल्हण,08e149e5c17e61018e4a12fe6aaadd3453d4a1c92d5b948f4dff3b0bf1a72eed
520,कलिंग लिपि,af8f8db37a9760caef5f57fdb14cfc4b79e0115b1fce5197cb68434729b011c2
521,कलौंदा,8c233eb3c8a090f9cfd5208f3c90d1bd2ab02021d002208666e5cdb9f446289a
522,कलगीगंज,69230984639ccacc91329abb0e45c5d99a974fd37f9f64a729090af87d548693
523,कल्हा चक दुमका,ba9d78625605c72fdc0cb6a9be1621a39440b41a749c0cb2090797bbe768deaf
524,कवरत्ती,9c4a17ff23b61591078a2f925c60ed8853857bebed1eb79e2411cc8f7e0c16af
525,कवि अशरफ,baf0cfad51f7a7208fa69bf5f8fcf7fa72d85bd01a5eacdaaf19e500bca5bd98
526,कश्मीर,a3e52c411b7cf1b52d56be8256f4e940ea4d3e05876f068342a9f1328dd316ce
527,कश्मीरी,1f16603cee07b8b4899240624f40d3ef38a44b626315deea9e33c370909b9bb4
528,कश्मीरी भाषा,8432cabc1754cb5f81132a16c8e9cb6ecf4b144d3b68fd1b15eccd129bb2eb3b
529,कस्तिकरी,7a7883b55ef9e326a5de6372bfca3adb60d93c4a47818018819354e759fd5e63
530,कस्बा खेरही,38b698ad12da3e589f8ac7caf26c6331079592eed3cbc58ab34b8a4b3e25a3cf
531,कहलगांव,e085cf3c608e9eb8eda50c55b76abc7f67faf26b24e9182d757ea8678f675461
532,कांगो,00810897beab850de67a11021c401180635fe4b60b86cae0e01dcb4ea6ba00b8
533,कांसा,9b242413ebae822d9de5c5e3f873aa67836c2ce50c92be5947b92fabd34bbcec
534,कांस्य युग,fc9fe5337d7d1100b37a97cf19879c0a40f351776b201c7a1c4216816e3701b6
535,काकतीय वंश,4364986e073869e07b7bae3ea9d340ec55a304d1ac56df48b67682f278ddb89f
536,काकीनाडा,bd92c2a9257e5b7505c2861f3bb77aca6c3ed7b0a88223c5d7517fb1a4ef1890
537,कातालान भाषा,d19daa23462d8c099590be0114bb4a444a0d8c6fba0a2b87361feae2e4f5dc50
538,काजी कटांत,7cf069dbb627c26241418c5edc1ca69ac9e215fd1a658374529a0ad7ce9b54b0
539,कहबर जमुई,fc3dc6df1c1039b804442906446d8227882351399c1152317be29cf38ebca83b
540,कान,fbdeaa74948e98b3ca2d8dce1062b61caf4295263c707052f566cfbb1c4f66db
541,कानपुर,071bb20aeb557612d017723229e55ae3e60a31b0e66fb2428b9cb673d2a78b07
542,कानून (1960 फ़िल्म),77b8ecd29ca0e0fbcb61f95f7d3076cd9a39a9f12786e3aacc01a23ad7ec7ec1
543,कार्बन,88a459d1780b93f3d397b66406fd4a2f389fce4e4b39b71698d864cc9feeb26d
544,कार्बनिक रसायन,be24d2b9595e5b35d415898f4227c53796e4f2b59874fbe9ec3784aae5c8a0d4
545,कार्बी भाषा,cd39d4c109f929516fbf1d9d6c65aafde3dba479d36591f71d50fa8da1edf38c
546,कार्ल मार्क्स,dbf895253d6c042150f5d4b0cec1480fad26021ea779c34f16c87d6b0046b083
547,काला,7f0977ce17d7cc98b424539cba89aaf6f1abb45e421c5a3fa5c43088807a8697
548,काला बाज़ार (1960 फ़िल्म),5c718ccb5f8b6cc4cf4bb333e006250c10450fc29d29a315e0358214a4c4725a
549,काला सागर,60c6217cbe045504cc0387492b013d4a4c797ac21be007cfe3f048a8b972ee06
550,कालिदास,d3dfcd1ab452196b88bd6405efbec204b1d4b517c8b057b00ce4987f27e53b47
551,काल्कोजन,d7e0eedd63ae05c4a218a929afccb06e9b3b9c55083d1b7938520773b92eb6a7
552,कावेरी,12e39b5539872bdaa1c85dfacd2fc9eae858207bdf45d6e56d885239d2d0fb30
553,कामदेवपुर बांका,3825c5fe5bb48752e040a5e7e0c83e88de11944346e4871049a1979c0f8fe4f6
554,कालेनपुर,b4663df7f33a2d1bed89ac7e4cac4641445f4e43b181d8c003a70284b3f51762
555,कालेनपुर भागलपुर,6e205846008db0c23fe6542ef3e8f1410e6bfacc4259fd8db3488800cc835d73
556,काली माय,097103f45f1fcd7a8c4e8b122a8fe4de1d6b68c1230c481188ceba27083bb368
557,कालीपाथर दुमका,4eed70b4906e2f2bb50719e0f1a87226474339d8b51939f65a66316afc227124
558,कारौ गल्लो वला हरा रकम चिड़िया,4234f54fb2c36e765795ea22e7acf5a1e4bb7d9e58227a1a329a0f59cb7836a1
559,कामिल बुल्के,03062811e6c9f158e7478c943d7ee1319a9c8e4847538cf08191a19f50bfdbda
560,काव्यशास्त्र,d399d3c38be54022c52669c8ded1e813dae91627600f2e14ef1bdee8baac59a8
561,कासम भाषा,d19daa23462d8c099590be0114bb4a444a0d8c6fba0a2b87361feae2e4f5dc50
562,कासिमपुर,e0db39f459317145801c5cee7b0745af41348a80fb4c3aa62a29eaf43da4c94b
563,कासीम खान,79417f7b373a02ed053c326a2de03fc7f0231ed7930b88dd6df31bdb154939c7
564,काहिरा,d40e1376f96e25785a7d1967c93245cdc675cec2d0f0a411087d3b1ee4adbde9
565,किंग वंश,e7317b2e380b6163290831530794c5107aea5c1b5bfdb3da588e0c58ca4fa781
566,किंगडम ऑफ नीदरलैंड,196b2d7dd09d86d1bf35d2b4fba4a69208db3c9d5281fccec58593c21c8d673d
567,किन्यारवांडा,e0e9139cffd6efc0073a19805fe6ffefa735a779b0ebb956c5d6b70eb76c3cad
568,किरनपुर,6a144d00a338b6baeb42e5285d0961c32fa5b2b5a7f61efba295006e35f6c236
569,किरुंडी,a0f75ddbfe52434b2318988e1089605bd93bfa4d247410ccdad655ec7b6cc350
570,किरुंडी भाषा,46af343b9ece861d8975a36d7c4ef687bad8f2d7da573440f1321ea04c04f613
571,किर्गिजस्तान,43c147d798f2081801cf9f1a86902ce839c772b52c1820713fb1d6662a30ea92
572,किर्गिज़ भाषा,e62ef53092f960a55f475261ce5278b41296556efca1a9fce6118cfc1800b7da
573,कासपुर बांका,574f0a80c591466a55f5d65d1807d2617e83b261af8c917845fbf55d88d94890
574,कास्तिकरी,79235dc3afcea7249641ad059b394df70d5600a8c4d8b8edfc2acddbb7a3e14c
575,कासरी,a8d6e288042b5de1d38c36bc07acf52244380f66bc7daff2301b94cf35f68c95
576,किता जमुई,395617a27ed4297ef50e4b0bb65e9d4246d7123097937ad36fb9141e7c5e58dd
577,काशी कुंड जमुई,7f075209249ab1f67df3aa0b734eca10caeb4be2240339c2cfa09ca993457f12
578,किशनगंज,8f20bb1f8b487875215b2b67c35b460e87fa6caf1c00eaff6c85ef122a7c8035
579,किशनगंज जिला,6dd43b9321d761b2fe0ad02a4a40c2533a42d6bfb3eae7b03f36c6f6135fc8c2
580,किशुनपुर,865ed39f2b9ce96747f35c215421ddc25e34a916b3dcb9d379e4eb467f7aa7b7
581,किशुनपुर अमखोरिया,37236967375a7bc215ab778fd8592160287fbab1cac4a0f26929a32b8ed5da08
582,किशुनपुर शाहकुंड,0f6cedf61dfb015fd9f725e8bc3b3a22d16590da7e91da1942a1c28531a9859b
583,किस्सी भाषा,d19daa23462d8c099590be0114bb4a444a0d8c6fba0a2b87361feae2e4f5dc50
584,कीट,4d0868981dd19853b63436ca8972b8edab05b551adddc3e3f77ee748b193df87
585,कीरीबाती,931746492803b7695fe1434123dbde12125f5b3325f0766044828194ca4f867a
586,कील,82278e0dd71c629098c50439860317888cde4649f0a9ca3397d99ebad62019bd
587,कुंड,83255c531a62037906260b047c81a836f156b6270dc4620ed99e48778b8381a7
588,कुक आइलैंड्स माओरी,228ccd8e92cf9c0f7e35bcf542de72f4f8fd573a138fc5f53ae4c9a4a7b2390a
589,कुक द्वीपसमूह,8b692e57e7902a72b97c9fdf3bab369d9528a5ad1e0f8240d1c8f4350d5c6c6e
590,कुछ्छू,a62fdd16c89f67a431f7110649242a1c7119dddc4122aed38509b9bcd38d3a90
591,कुटलूपुर दियारा,05076089fd19dd70d1c5ff32114b97923c1bf131ec8b6e7e871dc84b8c1eea44
592,कुत्ता,a808c47b58854fc0a7aa924f3c4868ef3f2c18973f117f26ba62f9ef59dd26ac
593,कुंदरी सोन कुरहा हरला जमुई,0672d96bb2092515b278ad60bdf875c7f249aa5d539e9774ba544ae42add6fad
594,कुथरियाहाट बांका,793a08b32fc04fd3f74e90ebb73cf932ed1c16a43b14ee179432b58b9b10e84d
595,कुंभी,edd7376d157bf719e3d0084dd98f77d8170392e0c96ed0beafb6140410d1e362
596,किशुनदासपुर - भागलपुर,8b832b01213d78f7bac8ec71fada600b751db45913f3f7e01d6abcc69bda42de
597,कुपोषण,dba9f6c5fca49a11d494b7d95dcf48beb85fb3234b1f71beabbf09a2d797f362
598,कुप्पा घाट,60ba3ac3510fc61af4c7d2e9b6f03a6a36df8c97d5961773153a168e545eff32
599,कुमाऊँनी भाषा,c349fe929a91c7cd49ea80db2e7ff91b71ecf499f662ae8bef0000707319441e
600,कुरमाली भाषा,43f8240952932fbbdc43d3a743d248603ecce282b5afc2501485de06bebd4df8
601,कुरान,95a52b4c9c9f2236b2f1381a3928eb1fe86b0f37901d5700aa4d093f354e6ac3
602,कुरुफ़,22d0dc974ba79a1a34ee0329e506cc9e58798e28ec94008f7fc58d37ce11da77
603,कुर्द भाषा,d19daa23462d8c099590be0114bb4a444a0d8c6fba0a2b87361feae2e4f5dc50
604,कुर्द भाषा सिनी,29e14a7331c530642987ab8d75126c1782b4cc89bf0b7e44a314000c8ea3a771
605,कुर्वा पार्क,b78acf1dec4a3a6707a07a9efb99427fceb6b17688a1d24911ae5b390f13ccd2
606,कुवैत,a9af1a692c8ff1210ee8c6c6df61d6658a7c8be12b3b61751c48fe9876d6dd9c
607,कुष्ठ,6da59365d69190ba73a5e553ebc387620661ef07cbbb7a552e8804d63131c39e
608,कूटनीति,31909990c9941a7c72b211a912ca63227296eb25d94a4b7b7d8fe75dc7e8b062
609,कुमैथा,5e063ae62502a210a35a5ab64d920ec47b5c0202837b27aaa9ad737cbc2ffd54
610,कुसपुर भागलपुर,18b43352e524ab90c83db071f20c8e869c1ddf7abfe2d29a238ec18e6fe49448
611,कुम्हैनी जमुई,45e59abca4509b458ae672422776665cc5f66a26c45a1eb12aca28cca188b30b
612,कुबरी जमुई,3fbf0ae47c1a6eb50005614d672f0be9c22e699ce82f34c49c59f197a82bd8a7
613,कुसुमडीह दुमका,9e2c78e825249e3df756903394527f65ff7e9e1d622426c5492158f4c9d68e2d
614,कुरवा दुमका,68aaa470641132168c76d5a4f60e9f2581b3fcf192e269aef592c17193d6803b
615,कुल्हारिया दुमका,08346e4a84e40177c471e30acea6ac445f3c639fd29570c838672c8373d28757
616,कृत्रिम बुद्धि,5536ec32cd6c9336a85079ac4479f42d163201d4c8515f3f42660ab52922dad9
617,कृषि,e831329b3e42a28765f58ff2215a9cc7457d59b66bab7d37920dc621f532a696
618,कृष्ण,aa03dc76a134d95b3cf80c9017b51ee951fe08bf9911b8515ad3583729102da5
619,कृष्ण विवर,0047038f05afa1be4b2fcb96eaa4caf052abe268b6c2c3f159331988f09ef49d
620,कृष्णा नदी,48b3f441bf717e71492ed34d2f408fa196eefe77015cabee0eb7a5761284702f
621,केन्द्रीय विहार,d515d8849df073622ed22b54ae80c1e2f0b8cb0bb8319a391c538c1ceb4dc573
622,केन्या,bc48cf617877774894b1a540128737edd51b910dbae85b5b142f6996f921b707
623,केप वर्डे,baab6d0c9aa7ea952c83e9394db299b2f5715981084f9992fc5b761232dd024f
624,केय्मैन द्वीप,5f76d430b01c00145e355c2eabad7250770c9abb74100949aafa67abce28c185
625,केरल,c8d74bbaf052c67337d060147ded5bd2d3aeecaa4609fd3f89db4bed3a55b4a7
626,केशोपुर,fac620e3344cd87e1bedbd3329c97cceb69ef129e1df6116f20092282b2598a7
627,केसरी,b2a6dc15a7b4c34be32fc1b6475450b463f5df494c7c278cf7725f3b04024142
628,केसोपुर,c86cb1c9ac65755e92d10fe8b24e9f23a46629ef39f70bedb44b8515c5d597e9
629,कैंटोनीज,977a10254c4c4150658336b2ab425564e34f65fbb3546fdb01edf794d616b870
630,केशोपुर भागलपुर,b435f5cc47a7fd459316b132bc9dbc9dfb0f82dedce0ba230272747e7fd9f5aa
631,केशोपुर जमुई,7029b81fc002a3769e38e2fc99bcbd9c5c4604452e8aebf9df4d4f89e55bcc09
632,केनुआर जमुई,d7a150b9deca1c10d1f7ea8aea3452c9d066128d037439dd304e08f14bbd1e6b
633,केसियाबहाल दुमका,9420f6a010cc2203ea5592b826a68578ef927aa7dfa53652eadb67d21948cbeb
634,केराबानी दुमका,4b77eeb62fe214099cb4e84a46bb9483e21daf4ab440bd2d98e79584a554ecff
635,केंदपहाड़ी दुमका,2f923d42b55a4799a67ec95de9bc7d75ea8d34908e522a7f4d546a0ad5e0485f
636,कैटलन भाषा,1bb4b650b39562d0a8c85cae96b73a308b041bed8ffceefefa0db0e4f95a6580
637,कैडमियम,e6eb2be278c15a9c26fb29ed4585f6953d96828fe0cf91956f864ebfa1396d13
638,कैथी लिपि,1b1857dff9ae29f37eec92d6a86c4369e390b52d1867b418baccf3257ff71876
639,कैमरून,64a2b95f9022156a109083723248266e83557bd25c13d2ba0da5864d102caef7
640,कैमूर के पहाड़ी,5e1681de80d5c5a092bab6d77e963e2af240c881a47d0735161dc89f4db54489
641,कैमूर जिला,c94c5cef30f6562f00c8650f27e1d9f8ff28ea7eb0d52c3a53e476d98931c27d
642,कैम्ब्रिज विश्वविद्यालय,a79ebf894c41ee45fa864d90ce34674e691d50cc0ccc4bd671748b0b71b4d191
643,कैलिफोर्नियम,814def59ffe274edd3a8fbb60e2825ca136c8be576909465ba51f09f2eb2dcc6
644,कैल्सियम,e51f50d987b557d6e6a07638836f9187d5f38c903a34df32f1666e182a0add17
645,कैसर विल्हेम द्वितीय (जर्मनी),6cb366408a3f27f3362f9f298fd8ed6e9a492dcdfb06e8b66d99659ec416e081
646,कैसे कहूँ (1964 फ़िल्म),fcf34f4973e164c8595895ae55401147626fc75a6a3836ba764a932b5c690107
647,कॉन्गो,f3ebcc221003842838ed081dc4a494fdafb6109dec5f431e82d7208a2855bbeb
648,कॉन्फ़्युशियस धर्म,0bd2a5687c4865c66ebaf36690adfe146bd27b417ab7d525a8920d2d2d2a7722
649,कॉन्फ़्यूशियस,817a98f3718812070df69469cea33d241889b792d75afbcbda1a0993f1dd1613
650,कॉफी,bac3ed4ad76f99e1908f0f5baedc60a32be37a2d339e634aeb5f1c2be165c7cd
651,कॉमिक्स,b931111f677b27720836a93c832c5dfa33459e1530c77a86c06acb9f61415d05
652,कैरिया भागलपुर,614a2e9ccc21526d37c317e43fe0ad5e0541b284cd71d2da19f474afa01e6cd4
653,कैबरनेट,974424a357765d420ee0b1c9c949a81dcc0842e37b6da4077c7d1b7ab033fbeb
654,कॉर्नेलिया सोराबजी,e8d1c07d2dcbbf487e6ed7227d8b94c7c96ba9441198cf970bb8137dc969974e
655,कोंकणी भाषा,522b3fb2a0254ae10baf2ae8bad0b59a7e9de08fcf053414878d163244082bf3
656,कोक बोरोक भाषा,e0e40f37de2097ca26f18b6bc94e1fc8b5d100287032d95311428f9a9f53238f
657,कोका कोला,91f589659e7247e85636e7f1a84bc5a77f3b48ac72b6976df9aeff9858bacd3b
658,कोकोज (कीलिंग) द्वीप समूह,f109b437a8095281583ff3c58354e7b31cffceccdad974d858e18f65a7934c92
659,कोकोस मलय,db5e4aae96757b25c419f67921aedfa479c3dc7edaf41b40882e192dc4ca6150
660,कोडरमा,8e59f02797c3c8fe97d530d64c9ec4078b029b88745e0826da9116c9315ee82d
661,कोडरमा जिला,6d3b55d725f58cfb71c7fc284009d95c5a5b632b8e8c11460b5078f36f36f407
662,कोडावा भाषा,973757526c01af56657a403b54369d8e714c41c73291de42ed632912be19ccb8
663,कोपरनिसियम,e6eb2be278c15a9c26fb29ed4585f6953d96828fe0cf91956f864ebfa1396d13
664,कोफ़ी अन्नान,18d4b979bf46db09d0edea3c05219c5265cbaee9097985515fdc8be1df4cb5b9
665,कोबाल्ट,e6eb2be278c15a9c26fb29ed4585f6953d96828fe0cf91956f864ebfa1396d13
666,कोमोरियन भाषा,2482acde492dd6dbb4db3caaa77f6897b3457baf3dfdb36508598b09f7f15597
667,कोमोरोज,815f2d777c8fe155c203f42e79e253937f0da83a0a6c68d5d41513c67903bcb3
668,कोरंडा,6c907a3894860ee97ea0378740c824a8e159b54513bcbc9638dbbbaa07079812
669,कोरकु भाषा,2da4eca7571ab165e643f78b7c33419842166f87ecf7b8ec2862df9828073768
670,कोरियाई भाषा,5e595651856757f93bd324b6928b510a6d6e4dfcce3bbc9e6eca05e914bf9b0c
671,कोइंधा,309ac4bc57e86ddfb1721d864bc944460f45affc28d27897056a9d7ec7605ac2
672,कोरिटिबा फुट बॉल क्लब,a719efcbd906a94716c288aef68cc67a580cf4b1cc02363444a5480b3e2b9d24
673,कोरियाई सांकेतिक भाषा,78288fed0f984886d3d3f5e4a0719c4a72494937fd75685e1592cc7f34b20d1b
674,कोरोनावायरस रोग 2019,6f89d50277bd98a895d3ce0b3ac8ac736dfc907fee484c965b28e805a2409786
675,कोलोंबिया,652e1ab480c76c97c5abef097b2874a8eebe405b9d1bce9f1bef1b7217bc5c49
676,कोल्हान संभाग,0268944dd1e065894e3969401cc6e679aa617cb94ef205cd4fbc01e9b27f2b89
677,कोल्हापूर,d860d3358f50e39968ee320b97c92ae53ceadab2366055fa6c6c18ec2c2be34d
678,कोल्हुआ लौगैन,61fc617dd6611266975e589d3ac78c422cb3c0ce18e63026d75515ed4fe2c6b4
679,कोशली भाषा,ac31730891be42066776a015b56d320b31c5754b00fcf0fb8166ed8079e8c54a
680,कोशिका,1fab215b264a452861903f68448789a92492397e157f1620767cea5454fd8b7f
681,कोसी,38689a7f20d902499a2107e6b61e820ec458eb1c927651598e07a5d86e2e7412
682,कोसी नदी,0dadcf81279f884f4eb4effa644ddabfccad6d87f41dac1e2f56e980c2892a76
683,कोसी नदी के नाम,e8405fc4890e51e2bd5261d1df6afff16fa827966e8d2cbed2b39f4433dba691
684,कोसी परियोजना,7a32564c5f0f46f9eddfa8bf07513cee3a0e2866cd95d9c4437c30bc38e533dd
685,कोसी परियोजना का प्रारम्भ,472dea70052bfbb6ad9a19d9a660034df9f84148d5957b474aab54b2c24c1459
686,कोसी बाँध,152311ead1541619393b828a83d35794f8422bd13152d06df1b09da67a3a59b9
687,कोसी भौगोलिक स्वरुप,116982d20124e4893a58942ad42be20b1c610d6b6d67e6df9810f48c805fc482
688,कोसी मार्ग,8bb08ba34198ac1bc6df5c833a493fff405bdca48bd19771e37076dff596ca99
689,कोसोवो,4bae1da331249595f32aa5ce5bfc1921f86f519e8e593b0e6f073d7ad96cdc42
690,कोस्टा रीका,2170efca76da6870e690351aaf91cafd2e1ca64fda76064fdda3c1ce4c180e32
691,कोल खुर्द बांका,2e3613ce4b9849dec67b8b613a1e9cb949422e1e8dd60019da4dd1db04606ab7
692,कोहिमा,4a177908e9f1459a05b9ce90addc6ab2c994acc2684356d24388b691dd79e39e
693,कौकङा,94ef73aca0857c13d1ec5abe6456286e1abf65540e8454e5a3710816f2f39ef4
694,क्यूबा,cf81d19c5c40e688a8ffb8606070d5da294ec589e70264b8d6695575a97e8074
695,क्यूरियम,9b3db694c5631a2420cf9cb486b48b163700c2fb84de9fb3e686b47b39803950
696,क्रिकेट,a6ef108c9de6d5d7cc68454b3715d7cc7a58db855157a27d0164d61f2d814fc7
697,क्रिप्टॉन,e6eb2be278c15a9c26fb29ed4585f6953d96828fe0cf91956f864ebfa1396d13
698,क्रिस्टोफ़र कोलम्बस,006f743e708858e1d821226e7be28de8fa31d99190817f0e5ab53d0ef9a878a2
699,क्रिस्मस द्वीप,df72f4004894b12f7d42270d3d51b5a9b22bff8b4e7290207df13f774258d79d
700,क्रोएशिया,195259fd7cf4dded7448ff8e9f83d704688ef90978de34bdce88e856cc5f9a81
701,क्रोएशियाई भाषा,d19daa23462d8c099590be0114bb4a444a0d8c6fba0a2b87361feae2e4f5dc50
702,क्रोमियम,e6eb2be278c15a9c26fb29ed4585f6953d96828fe0cf91956f864ebfa1396d13
703,क्लियोपैत्रा,e0ad3681fb9d772d40c37dd35766174d818de83eb15485323d9cf163e1c25886
704,क्लोरीन,c88cbc04d7609f851f48dde9acb95b17e2f22e102a357488710ab3ce391d6b2b
705,क्वांटम सिद्धांत,750a15de17d6f7edc3d33be95f1ef35840347c380b1cb6f10cbfa889568cefc5
706,क्वामे न्क्रुमा,7fb846fd3a566beb897cc14ea3f0b60a42d3bf77d3e4ff54a552c997e97e29b6
707,क्वार्क,aa0fcf91d31c9337942fe208978dda6d723f2bb4ad043ded8f341e2b7f4cef1e
708,कौवाढाब दुमका,567edc8fa6daf489092d558b2fc134a60c59f11689e29ace8811627807134143
709,क्वांटम कंप्यूटिंग,b0e02a045106dda5b5ce2d2f956c16b9185c52a723332392f7dfd43f9c7b384a
710,क्वार्टज़,a934a490aa485558a46e217e7cbb89b65390e403fc8651ef50067c0325804505
711,क्वेचुआन भाषा सिनी,d19daa23462d8c099590be0114bb4a444a0d8c6fba0a2b87361feae2e4f5dc50
712,क्वेशुआ भाषा,4cc69f47ffbee845bf6e61584c69b1661dd097c328fdaeb56e5fed457f9a46de
713,क्षयरोग,fe3175c492f3fd4f0f86f5a0d853ac148eca37905ca58b6e0744922aeb2b8d3a
714,क्षार (रसायन विज्ञान),b51c026da5e5214c4eeb4ef629b878f66041431b106af43f4954b485e010a0f8
715,क्षेत्रफल,6d818409d6e1b161ccac7ad0f91e166e3a428ecc560bfdb36da6dd1a47dd42ce
716,क्षेत्रफल आधारित भारत रौ राज्य आरू संघ क्षेत्र,7f9975397e5adad8e1d970c2e8e84c2d5bb6f551c47921183893750107a2bd40
717,खगड़िया,c474e93321cde81a5911ec1c87f06407871d3d6b7d58f5506b3334c8aef74fb3
718,खगड़िया जिला,18e6b97660d92414a192a0586b5cf3ade08d54abb1deabb6b493b46d5b744d1f
719,खगड़िया वाली भौजी (2007 के फिल्म),d0e333002cdbeafda59a24bd22c55575ebcde2a158677b6ffc9ba5d8f4c03a09
720,खगोल शास्त्र,2d2a051c6f0d53f09039d70a01fc0f8d58f1eff4aca14afc8150749672c91dd1
721,क्षुद्रग्रह,d64844eca9970e03ba8d1911cecb9420a9c885f9883eab8b773b30b9aae4a044
722,खगोलीय चिन्ह,0e831956d0daed0101024bca1a49f7daa453b99ac881ced8f10508cf401f7485
723,खगोलीय इकाई,d8eb8355c25c9b47f222d5d32261a62c2f6e6cf9e898e489975fd2c53198c8fb
724,खगोलीय वस्तु,39fd2d844db9088b2605d6a372d7b1dfb43f6489f3d11c04187e9848c8bf763d
725,खंजरपुर बांका,18310e8c54b221f28c3ff58d3263ef916389f184b526eeb9d6b1c2061bde17e4
726,खड़गपुर शासक,23c14b4434c051761f99684a4719d727e586c498a31507eb87705c393dd2cc5f
727,खतीब चक,535cee57a26157956808ee97efd715c05cbca967ae4260fecfb5b8d03ffff6e4
728,खतेब चक,a10782b7b3bd14e7091ceb646283265461e498d206d5b2aec9cbd69ca1442742
729,खनकाह ए शहबाजिया,45d28b9163f8200a44991f916ad611368378e741f25d71c84314c44bc63f35d8
730,खनिज,606b205699bfdd4f5d45856c6ccfd02f03716503681b63333caa91fbe27cd94f
731,खनिज तेल,b5363a8806007705324c87a5c93044953f174942c4812040350650dc6ebace6c
732,खमेर भाषा,170ef3df0a8c0516114dfc136ef428e30e3a1e4ade09af581e62b91fe69f2599
733,खानपुर (सुल्तानगंज),cdace4e61b98a925512d8deb9efd9b96e93a41e74c88a0b6e185a789b8c11f75
734,खारघर,0ea8eab1f917d4dc8a49ed3ce80b11da397744dee386a6c8d202f655b3457f84
735,खासी भाषा,abed343960effe1cb1482ab241f145e52b1727486d9ffa918d567a78be4a9f55
736,खुंटी,0e6e6eda30451dda3fd906b0f058c11f8199a2a03d50a36409a803844b17767e
737,खमेर लिपि,500a0f55b2c18b83be49e84cda97fd10ef6bac538a5a3504a77ffc30c7bf1d17
738,खरोष्ठी लिपि,2dfcf89d74a4c94da6003ad4eff7821cd57f64c0b444a00ad6ba7e4bd5159f53
739,खबौनी,a6e2ccd2457f9699c88b7945a0c85e328132b3f4d9c5ddbddde0420f264c4fea
740,खरगपुर जमुई,99e01e6c621c7299b1ea8f2c9fc5bf6c6f3ede4c9b2d185ff84d7992b5088f99
741,खलीला,1008a9a7aa44c55037619d08a620db86a66da24afedc669024822e171647ee9a
742,खानपुर,6db350a2d69374b0d2184be84889b2430e2947b25a80769a2fc68910a530ef56
743,खजुरिया भागलपुर,14dc0110a2edb1fca44040195e4a8efd73e121472aae2c77cbc56708dfcd2391
744,खुटाहारी भागलपुर,4c21f4ef3bfe7d222de9ec767f8673663bbd9216ef92766b43a818080d3e1d1b
745,खटांगी दुमका,a47ca9e999e6e925adc2992e19fbe10a1c53878a27c78bf6eb31d556c7924b8b
746,खुल्ली,db5fe6d772ae963999225ab43ae0a039a2781b2f0995791fec135f5a9ff9849f
747,खूंटी जिला,fb66a3f7f00e6d60737652a04f0b88ac4192ed8b84d609ca55691f8696a62cfc
748,खेत,9af28e96671902d08097e80af3594ed40e1878f0934bfb800c5d67b823564a91
749,खेरैय (शाहकुंड),7bb03beb42090e4660a17d72c8facfd2f27e42464bc16275ace008a8fa2440af
750,खेल,adfa40d07f55396e36451904c2685756bada23c4b81261a468f781ad66d25730
751,खैरा,64899484286557b6c877a7c5d764d06121274250076190a68cbf8535579baf06
752,खोइसन भाषाएं,e696970b3b87bb7e41d45bba49705a363a4bdde66b25ba92239fd1791eec0de0
753,खोटा,513aa11999102a783661abc107246fbc72abd80cdf33c1a42f6fd7041af14900
754,गंगटोक,6203d7536e3ad4f118812f446beb07ce975e02d9506e26665af7384306c4195e
755,गंगनिया,ca56b82059154ef8ebe82905abd4c16aba05f0e4db090a8766d59bf7efae5e30
