lang,length,unit_id,corpus,source_url,text_sha256
mar,L5,877,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/द_फ्युजिटीव्ह,85217c143bf37e0c7b9da0145a5967c898cdefc3c1a1d1f1dc33ed0eda2040f8
mar,L5,878,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/नियंत्रक_आणि_महालेखापरिक्षक,a1f901e355fabc1804fe9fcf4b62c5e2e832563e6d5625af274aea30c17888f0
mar,L5,879,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/नृसिंह_राजारामपंत_कुळकर्णी,e09c6c0c29daf00207cfbbeef318f6e0653d715c4c8488e43d43b6a2260945b9
mar,L5,880,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/परमानंद_ताराचन्द्र_मोहयाल,31d6aebdae85f061ac096369d2f0eb376c157d7c07cbbd96ca172a49e38342dc
mar,L5,881,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/परीकथा,c61328bfd177bd6e7ec4b97c170c14bbb7aecc1d1007202e8634340913d90cf6
mar,L5,882,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/पिसोळ,f53acc43535705c90bcf1132addc995c6fba2c45975767fb86eaa87fd3a5652a
mar,L5,883,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/पु.श्री._काळे,cdf07bddb0020036a8359ff60def03af761edd3070deb79d14750aafb0e5f198
mar,L5,884,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/पूर्व_मावळी_बोलीभाषा,bf5a61032685a0e7fab22202278cb3b4b507d3b77a12ff08b7cac7fc94723ef5
mar,L5,885,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/फायब्रॉइड्‌स,9b670803df6c6cb84daff1e806992917ba34bec9505ee5b476b5ec00a4aa187a
mar,L5,886,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/बाबूराव_पेंटर,ca66ab215a3b9293b63e73ff8eb01ab9003a885524d94de7fdf5a50d67b786aa
mar,L5,887,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/भास्कराचार्य_द्वितीय,2f21f60abc5abfe81514d0946a673a41766ce1cca18f516db7d1e3e2e8eed8eb
mar,L5,888,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/भेकर,5039bd53c3524958f55003a35351fa35c2a243ff7fef5a0ded3b4a1a47fd429e
mar,L5,889,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/मायबोली_व्हावी_न्यायबोली,35109aa8afcc761ed31460890f29a40688db799300dcf395b704166b0564f9b7
mar,L5,890,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/युवा_साहित्य_संमेलन,2f24629a8b6e22843171c88a5705be90b87a4e1542b5cf701d07240dc543f367
mar,L5,891,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/मालती_केशव_जोशी,73346b97be589d8042d3a8a5a02d2d31a0ffaa06018788ca9c0a24f729a5ca8a
mar,L5,892,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/मुकासा_(मोकासा),ebdafa973f308cb52398fde6b9cd07e0964c534562e2dedcddecae4db491fe01
mar,L5,893,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/मुळा,9f80bd8fff1b1241f2392ef864a101851be90ec60f4fb921e8b1c58065ac2944
mar,L5,894,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/राम_जन्मभूमी,c525a15b80bf1223f4036ebef99f9f75e343672ba51be6c7cbee0943c8791d18
mar,L5,895,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/लढाऊ_विमान,5d4592d3c8f11d1e6b1b9bd0becaa067454a1d72c70f0e0762eb58d4a2d9ca7a
mar,L5,896,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/वसंतराव_दादा_पाटील,05729019e40dfcc91313be1727d34b48b35ceb201830e3cf56989d3161e82acc
mar,L5,897,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/विदा_उत्खनन,4a676451908d05a36fb347beb363b0ec35baec6a6d9abe43783471774a739dc6
mar,L5,898,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/विमेन्स_लाइव्ह्‌लीहूड_राइट्स_(पुस्तक),fa61fdda35745bf2d3ef31329bc1e016308e1ec7fd64f11e398c480dfcb0bc18
mar,L5,899,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/श्याम_पोंक्षे,9736314ebde7d847378ac84b99b503e6a8fb68c069ed6c8f79abe1af1c2f90b2
mar,L5,900,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/श्रम,4bfde47708a0ec74c050c09ff23c1fce7d5ec8a116fefac67cb750a04edbbad9
mar,L5,901,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/श्री_दत्त_मंदिर_संस्थान_रुईभर,cc9d8dda7143ccd097757539d03621db1040983fa6577b19e70a1cae67971a2f
mar,L5,902,mar_wikipedia_2021_30K,"http://mr.wikipedia.org/wiki/समर्थ_विद्यामंदिर_आणि_विद्यालय,_उंचगाव_(कोल्हापूर)",0fbfb62af5e46f6260c73dd1bce0637ff0320ad7bf54ecf72554e4dabcd70806
mar,L5,904,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/सारंगी,c3168f7adfd1bf81812f19b8358d4461947e4334eb684ac7c8fc81c6a68cbd97
mar,L5,905,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/सावनी_रवींद्र,a38ee797feaeac55ef12518f43d063dddcf5ea39bd324a99481f726b42ea1fb8
mar,L5,906,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/सिओईपी_रेगाट्टा,29643fa976b5ee7134b5b3cfafe22fa3d3f6d0975e34470f9cbf4048563f7a06
mar,L5,907,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/सिकलसेल,ed46f76552baf39901ef20d2840628783933ecdf3f83a8b34479c2e0e6a7eba0
mar,L5,908,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/सिव्हलिजेशन_५,e90492fe34ca3d0c9191f82d04735dd6c2df3df5b7fee8fd9eae8c4c60c2badc
mar,L5,909,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/सु-शासन,8add1f67a3ef46e35a088c52491580ab95f72eb983539833b57a7e6e9f33669c
mar,L5,910,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/सुशीलकुमार_शिंदे,b5f44343c9fb1d255cb591746114484c4377d42c1b9207770c625c3c7f7043c7
mar,L5,911,mar_wikipedia_2021_30K,"http://mr.wikipedia.org/wiki/हेप्‌वर्थ,_बार्बरा",a880e82c1bbdb56e31a5fa22e9d37896ea9e8aea250b40719a1ae0d575e71f2a
mar,L5,912,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/हैदराबाद_पोलिस_कारवाई,9ffc88a812c4113c0d3d15ec25411481495d8cdb65daded3f51affb0f2814445
mar,L5,913,mar_wikipedia_2021_30K,"http://mr.wikipedia.org/wiki/२०-२०_विश्व_अजिंक्यपद_स्पर्धा,_२०१६",b4a47f0006bd4885e143c2956b119c6b70cd97faaf6630c733dae007cd5175bd
mar,L5,914,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/३००_(चित्रपट),625a10e07cf6fa5b4f907d5084f8fcc43f65567cc9f9bf005f718d872f3e5b6e
mar,L5,915,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/कोर्लई,d32d29504e5beac1d4c609f3cdcc2daec1927bad8f477b2fb7b8a9b7a0966e10
mar,L5,916,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/शिवाजी_महाराजांच्या_किल्ल्यांची_यादी,93869f86d60a29db249295299f50dd764d46d958f820701139ecfb83a7a079eb
mar,L5,917,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/इस्लामपूर,cfa20f3c3943ca03c8c2c8be0fce0a5d8b406f564c2e8551d931d2f79194854c
mar,L5,918,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/अंजनेरी,936bfd3e98671e1824a61a45e029f6a48f2bee2ef4a00091e7d4e5ede87985cf
mar,L5,919,mar_wikipedia_2021_30K,"http://mr.wikipedia.org/wiki/अर्धनारीनटेश्वर_मंदिर,_वेळापूर",add96a1e1b9c84fbeba30bd80850e1bff8b8b0758bcc676f9e6f499e05c1caa2
mar,L5,920,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/अॅन_अनसर्टन_ग्लोरी_:_इंडिया_अॅन्ड_इट्स_कॉन्ट्रॅडिक्शन_(पुस्तक),392186b0f70d196524f1b68f347b4d67331bf7611ac12210322de94c4c6573c7
mar,L5,921,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/आंतरराष्ट्रीय_अंतराळ_स्थानक,40b2f297067e139d367ca4dcc211ce8dc603c8f97f950db33cf247844cdcdb2a
mar,L5,922,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/आशा_बगे,77db363f27f576743629a3f965074109314679fcd5a6fc47edfe32006bb0f6a1
mar,L5,923,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/आसाराम_बापू,526d24d5f9c30a9855badcfcc970857524bd5cecc607249f43f1125b07576e4d
mar,L5,924,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/इंद्रध्वज,3598df390341f4800de3a76bb2bde320a4c888d48a374aee4cd5147d514cb6d1
mar,L5,925,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/उमेद_भवन_पॅलेस,ecd66be4f0a44b4e99cb49fb6256d99724e86c60bb75f770842ec1ebcb0de6e1
mar,L5,926,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/एल्फिन्स्टन_रोड,8debcbdfb857c2c10674e0f48d2c7d21058bd0f380e043d965f908710cc849e5
mar,L5,927,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/ऑलिंपिक_एरलाइन्स,95a752330836e7f66a479abce705af3917bdf0be1b065f59a0f38717783ef535
mar,L5,928,mar_wikipedia_2021_30K,"http://mr.wikipedia.org/wiki/कन्टेन्शियस_मॅरेज,_इलोपिंग_कपल्स",91b0c8b844505212b8e616f2d0ae101d611afbc81e3ee89c821be646651068aa
mar,L5,929,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/कमलाबाई_देशपांडे,963976d54c86261782bb4f0e23ee5b0ac4776f53ca1bddb38ad9bbee9a4193d8
mar,L5,930,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/किंगफिशर_रेड,a8dcc8bbd0a7d337ba68b9325bee38669dc3048e26926b1a7b9190e94e572b40
mar,L5,931,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/कोल्हापुरी_बोली,a4122c6c69e413dde9c17a58a673ea0e6b1d2e8d208f54395d115617566169d2
mar,L5,932,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/गॅलॅक्टिक_सिव्हिलायझेशन्स_२:_ड्रेड_लॉर्ड्‌स,fb864129ee0007d70392172812f82813cbfc8d241bb72021d6d6b07798d2dc2a
mar,L5,933,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/चित्रफलक,b153bca180d1a9612e37830cdd8606bb2bdadea0a2038e599b1a20b268348912
mar,L5,934,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/जुल्स_व्हर्न,b6165bc0d25693d63c3b27ba6b51a0fd44afe825e4dab55c3eb0b2a93bc47963
mar,L5,935,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/डॉ._आंबेडकर_राष्ट्रीय_स्मारक,8de7c83497cee3984caf3b31f9b02cef60f91bff3d5ceed7cb0fe12c78e9c775
mar,L5,936,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/ढग,8f7145780a32ab232457ef4fe713d9b46fbe1b4857e82e5410f36ae307afd4e1
mar,L5,938,mar_wikipedia_2021_30K,"http://mr.wikipedia.org/wiki/दी_रवीझ_हॉटेल,_कोल्लम",006f546bc0a81ce4ae15051054857800d5b42d22310394bf5443bb7e16631169
mar,L5,939,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/पांढर्‍या_पुठ्ठ्याचे_गिधाड,e6b6d5c891e43d79d3eaca0c7a580931a2e64579d3cacf36551d14e7e6d9e817
mar,L5,940,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/पाणी_फाउंडेशन,3e63eb6ccff5282882ca7258075fe3dcf5ec46316acc7e004d579ae8548d229a
mar,L5,941,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/पार्वती_बाऊल,6e9368ad43e9fb1d52673c0fd1edc67ebc3e17ab1ae24ad03c01a4fb8c7a62e4
mar,L5,942,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/पिसूरी_हरीण,3d09c95f74b32bf9ebe7bbc6acb304ec1ffd51563cbd017b2c0894fa5a61ff01
mar,L5,943,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/फूल,5ec8d63ee2e426dde34fcd9b9a6b0107e48da820d51bbe816d3bd500834f8e21
mar,L5,944,mar_wikipedia_2021_30K,"http://mr.wikipedia.org/wiki/भारतीय_क्रिकेट_संघाचा_श्रीलंका_दौरा,_२०१७",afc56a32263337fdf9076accc3ae0bd40ee83f60531a51355243ceaf845acdc0
mar,L5,945,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/माया_(हिंदू_धर्म),5ccd7ff119bb71998da5b62056a1d751ef2037b06402e3d1a253ebbe9f8a567b
mar,L5,946,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/मालदीवमधील_पर्यटन,d1f17a8d293bac55fcaad4f237f1b474e94f8c517af0c8c90bba4fc16a736b4a
mar,L5,947,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/मृग_(तारकासमूह),690c394496d018d7d0df594577203a379a7ff6aa977927b9dde01c939c8a9c8a
mar,L5,948,mar_wikipedia_2021_30K,"http://mr.wikipedia.org/wiki/रॅडिसन_ब्लु_हॉटेल,_अमृतसर",0f8fd4f271cb93b5b549e3f6a504c3d7dc899409c4c51c046b9631f73fa8647b
mar,L5,949,mar_wikipedia_2021_30K,"http://mr.wikipedia.org/wiki/रॅडिसन_ब्लू_हॉटेल,_चेन्नई",e0bd6871d6c4878000fa99a6cdd9f34eacf2c7422af471f7a1375b87894b9e84
mar,L5,950,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/लिनक्स,e59e3b4c133d4e40b5cdc2fbb9263dab830362e65dd5ae1638bc02defef3320f
mar,L5,951,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/शाहीर_साबळे,82ef407aad5129f81cfa838aa725423f73374d0438a594dfdc1ca2691394683a
mar,L5,952,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/श्रीलंका_मधील_धर्म,29c2d25deaa60f821ae13113271548383ffcf5074638bed7cac1d77631d0ec00
mar,L5,953,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/संकल्प_भूमी,24f7141c7beaccfd69a90b34a756f96a45c37271b715966b6f0985b45412f691
mar,L5,954,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/सर्च_इंजिन_ऑप्टीमाइझेशन,e44f42c40b1f0960297ceedd61d1c1aa17bd425a585c9f9ed2dd985348f852ec
mar,L5,955,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/स्ट्रेप्टोकोकल_फॅरिन्जायटिस,d6f1d96c707347d47af16dbf9e96ccf6aeeb72e0cd99f74c6b1f7936fd020143
mar,L5,956,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/स्त्रीवादी_सिद्धांकन,2f7306dea90c70d5b11ce87e9736f5aeff9238d7db96fbd1f8af3c17eb389a9d
mar,L5,957,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/स्वतंत्र_मजूर_पक्ष,9d44e148538cc137f1b54526fb8fbcdfd59aa53980ef657e2fadd22b0b6cec31
mar,L5,958,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/हिंदू_विवाह_कायदा,8ca58d0673063c40f8311b786c8eab9db5d29faacf55e2a8bde8205afedd62fb
mar,L5,959,mar_wikipedia_2021_30K,"http://mr.wikipedia.org/wiki/हुतात्मा_चौक,_मुंबई",7304abf009bc69e021b699f7389c82e4e5a545210d2cbc712d03903bfb9db709
mar,L5,960,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/२००८_फॉर्म्युला_वन_हंगाम,a15bcc6ea77c18188afdd1fe117d4fad0bd92260218110f698fa6be0f2bb81bc
mar,L5,961,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/एसएम_जोशी,0d898673557febf614db20ee5ec945802eee369a88791b785a3202863fa6a3ec
mar,L5,962,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/रामचंद्र_गणेश_बोरवणकर,dda510c194b6975188a447d1841069c156016d9d7970765d56f588ca946cc115
mar,L5,963,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/साडी,7b80f7b854dfb72985ace9a8911ab9dfca045bdd608b5fc1275c43c0a34e8193
mar,L5,964,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/बाळ_कर्वे,1f1f5bc1e889e407aa86b4a7363d1ca999213177f13b2f25fd3e181a06e7d5f1
mar,L5,966,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/अमृतराय,e6b7e5bfb7e5127a84d93c7c453a743586543e3b3189b04a267f0df29a180ba6
mar,L5,967,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/वेटिंग_फॉर_अ_व्हिझा,942eca7712cb545cef30681183faaf843787250eda12b8ac6ab7631301aadd48
mar,L5,968,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/कालापाणी_प्रदेश,bec731fa0d98cd9e131fbfd64be3a90a47a706b6883856fc280f58d4d7139a6d
mar,L5,969,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/कॉम्‍प्‍यूटर_नेटवर्क,5c840cc096683818eef81d955314410e38a28df0158241b69a3bd61223bf0ca3
mar,L5,970,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/वैयक्तिक_संरक्षणासाठीची_उपकरणे,cae88ab8f6ad3faabaa48a0284cfb7c0bbeb36a564d4f0f5c584757879286716
mar,L5,971,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/पवन_ऊर्जा,82160f2bf423a84e604dc4dacc2e07a773b1a36cfc992814779d436f658db67d
mar,L5,972,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/राधानगरी_धरण,3948cb867fd72c4433bfc5b891679773b82b455a65bce377b0b4cdb4e2d95154
mar,L5,973,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/एडवर्ड_जेनर,b40563397a3732a9c38554256a603735d4803c8a220ef1bed54f7b1bc4bb5943
mar,L5,974,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/पॅरिस,3f10ada6b4f047208d8b54ae1a5fed8642b7b6f901a43100cb91ca78533a762f
mar,L5,975,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/रशियाचा_इतिहास,9384e2762255dbaacd8e192ded6906069c16f37d1ca012f657e2899b2dc2d516
mar,L5,976,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/रघुनाथ_वामन_दिघे,32b11a9e94ec049ea31cbc75e7be0e59ac3b2ef5b6110ed55b8f49da5f25ab61
mar,L5,977,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/तुळजा_लेणी,fd8521b2d92c06c76f3d7377d235b7505fd38af7e340d819c776be0f72a34ae9
mar,L5,978,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/अजन्तपुँल्लिङ्गप्रकरणम्,beabb170c22925841e132b1d0bef4e2106cffb18ea6170895caa1b8e6afe2db2
mar,L5,979,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/केप_टाउन,364a013fa1767b8b0bb2ec4fa5bd395cfa1fb1c597ba08c6f8c28999b35cad3c
mar,L5,980,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/रेब्रांट,135703ce897d36c77814cb42f3ae1941fd793a976be8a29e629e9c66bae25693
mar,L5,981,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/भागोजी_कीर,a359430c79dcf30265a0cfc2cd0c6acc7b7b5fe21b37cf630570547e90156378
mar,L5,982,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/कानिफनाथ_समाधी_स्थळ_मढी,25a3d1ae058ad6e78fc04988dd1bd1816eed06c5c8ba563f080c2aa1d248a24f
mar,L5,983,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/चोरवड,7f234bc17c579a6f9d6ed2cfe68f7ecd0ad1853c3a11428fffba5855cd2d136c
mar,L5,984,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/मिचेल_स्टार्क,f811c35907e34a9e62463898345f543e67518ab81820fde939f16b2517d605ac
mar,L5,985,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/प.वि._वर्तक,e5efe7182fc84224a08c9a31139b0cc63e5030f0871a704d45e4f3757df1cbf6
mar,L5,986,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/कृष्णापट्टनम_बंदर,269b65b874a801b998afbf6d92827a2fd9160f755ed64cd8302f0f842c320455
mar,L5,987,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/बिरसा_मुंडा,4af698aa0d850264a7010b25e28d86f8d56eefa9e8618cf7e4ea2177dbe070b0
mar,L5,988,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/चेतन_चौहान,8d68a2b3d2717da2a4202df3f5232bd7bef2ca702942c8e8eef2edec986d9252
mar,L5,989,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/इंदूर,68819c179616be9414e55ebbf544e0112acf9b10d6864de382b35a8d56bd6e75
mar,L5,990,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/सरस्वती_नदी,5ba65a0aa6ff5a2257e3cf24d559ae90216c085036a1bfee10f89d87a92fee44
mar,L5,991,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/कंबोडियाचा_इतिहास,e76d5e87fa98a497daae9d4ba607ea64d1c42cdbb63b3e8c0f870ef3a881e644
mar,L5,992,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/कोहिनूर,aa88e3d2d0ee5de09016457bb79b8abefbfbe1e9c268895b606101fc889cb1a2
mar,L5,993,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/पिसाचा_कलता_मनोरा,16af8a8daaf2e8abfb48f27681b86cc097ace9499b5346f869d9a90b3178745e
mar,L5,995,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/गाढव,20064c5766a19227dd3de95f91f30737b92c008f65975d57ad9917dc4ffc0106
mar,L5,996,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/बास्केटबॉल,06a247732fe09be9d1f8249382974734780f8c64192a34b858616803a30c8e23
mar,L5,997,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/पंडितराव_कुलकर्णी,c097585ab7ce7bbca440a51779001bfbc8c95004e4c9f065b8746fc79183a268
mar,L5,998,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/फिदेल_कास्त्रो,3a72e97261c6eef50226fa0ee55676f49a9676029571b6f481c86e207d87ca60
mar,L5,999,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/इजिप्त,9a76b2bd3c44b6dad32818785191f51f5769f4b0d5b5612aaa3587758cd86e69
mar,L5,1000,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/इडन_गार्डन्स,9f11303afb38ebf33fa980c040461fb952029bad815461445188d4d2fe21232b
mar,L5,1001,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/कुंभार,ac8d074b2f86a36a8c946812212231294f862edd665b91f56e881f6015d2444a
mar,L5,1002,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/नागार्जुनकोंडा,82bfba77a2d724daae07d6223dd905bd8f56c53866bb100360a6cd3f7ce27a82
mar,L5,1003,mar_wikipedia_2021_30K,"http://mr.wikipedia.org/wiki/बेंथॅम,_जेरेमी",bbdd821261092108ebaa2a011879b9219d195e189256ab09e507e3fe562b3b06
mar,L5,1004,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/जयगड,8976cc66f4f89b1f0fac0d7216f0aca2502243b77f0dd72a7a01a1d8dcab5a18
mar,L5,1005,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/तलाठी_कोतवाल,88b2f22d96ce5a59377d76ff4c997da142177f9c6bed4b0b1be6dde1bf9cb83d
mar,L5,1006,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/पहिले_इंग्रज-मराठा_युद्ध,6ac2e22a6b63f1bb5a589da0913cbd90a0e681fa3be2fd8914930cf528842054
mar,L5,1007,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/आर्यभट,c4947c9fcf733a52afbc7c1e4515eef5722feef738312c4344e40c47b1bf816a
mar,L5,1008,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/सदाशिवगड,f57ac427bb4e249c3496a430737b9e68edb068ebc780b7d01d3bcc208c1a1df3
mar,L5,1009,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/वाराणसी,4434478b3f95841920b0350621c1bbfe6b5ad007079bc242ed51cfc55ed312d2
mar,L5,1010,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/निवती_किल्ला,08c8faf314eae9f068049d3dc5c26b4b8ae670bddb3768cc4302a046bb467222
mar,L5,1012,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/जी.ए._कुलकर्णी,6b63f48193020aca6c54e3f8119b55dbb054a6d5f9c7af49f01f3c8cee601cac
mar,L5,1013,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/इंदिरा_गांधी,138e03912029990541b23d3e0f6ea6073c6409dc72249eccf999e9a43190b862
mar,L5,1014,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/केशवराव_सोनवणे,206ff197cb3dd2d5efe138679a8584948ef250099ec58f82f8cb942904ea1a8f
mar,L5,1015,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/महाराष्ट्रातील_वने,22b2d47524cf81dff93b24b3f5f7cdda8e6e8ef87c729f07dd82321ba775307c
mar,L5,1016,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/भूत,f7c06d96ef97174270ad2332c031ec642dbf097aaa481252f2a580d8dc25b29e
mar,L5,1017,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/हत्तीरोग,be2c1048d08e51df0a84b0f823b0961a9dcc5e32758abdfda67f3bd87eaafe32
mar,L5,1018,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/ज्योतिबा_मंदिर,a8781995740947c5bba44828bbfb6b4887bded825cf31a6984f584064397e71d
mar,L5,1019,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/मृच्छकटिक,b63ebfb66c6c028b931345014f05f79b4638e7d97fe73b60a8cf0701da359790
mar,L5,1020,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/गर्भावस्था,d61e84e9296522caa608222956ea69891acd5f593e5e596046b2416e581b6bad
mar,L5,1021,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/विषमज्वर,e7972e4a73bbd8267286db4f0e26f8769ec4d1cfca62bf22a0fd89435bb6341b
mar,L5,1022,mar_wikipedia_2021_30K,http://mr.wikipedia.org/wiki/समता_(वृत्तपत्र),d4d9d22c7d8348f409826f4d02ec02248861769b8c7aa6334224109982e75540
